Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWS_M_R
3739,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3740,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
3741,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
3742,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
3743,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
3744,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3745,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
3746,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
3747,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
3748,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
3749,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3750,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
3751,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3752,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
3753,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
3754,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
3755,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3756,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3757,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3758,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3759,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3760,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
3761,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3762,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3763,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
3764,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
3765,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3766,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3767,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
3768,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
3769,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3770,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3771,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3772,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3773,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3774,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
3775,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
3776,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Water
3777,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3778,Water,Water,Wetland,NULL,Wetland,Wetland,Built-up,Forest
3779,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
3780,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
3781,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3782,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3783,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3784,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
3785,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
3786,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
3787,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3788,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
3789,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3790,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3791,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
3792,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3793,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3794,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3795,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
3796,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
3797,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
3798,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
3799,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
3800,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
3801,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
3802,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
3803,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
3804,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3805,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3806,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3807,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3808,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3809,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
3810,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
3811,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
3812,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
3813,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3814,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3815,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
3816,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
3817,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
3818,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
3819,Water,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
3820,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
3821,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3822,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
3823,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
3824,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
3825,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3826,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3827,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3828,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
3829,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3830,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3831,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3832,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3833,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
3834,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
3835,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3836,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3837,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Bareland
3838,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
3839,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3840,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3841,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3842,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3843,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3844,Water,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
3845,Water,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
3846,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3847,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3848,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3849,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3850,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
3851,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3852,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3853,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3854,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
3855,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3856,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
3857,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
3858,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
3859,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3860,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3861,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3862,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3863,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3864,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
3865,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3866,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3867,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
3868,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3869,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3870,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
3871,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3872,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3873,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3874,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
3875,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
3876,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
3877,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
3878,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3879,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
3880,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3881,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
3882,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3883,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
3884,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
3885,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
3886,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3887,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
3888,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
3889,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
3890,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3891,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3892,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Bareland
3893,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
3894,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
3895,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Grassland
3896,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Wetland
3897,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Water
3898,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3899,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
3900,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
3901,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3902,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
3903,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
3904,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Water
3905,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
3906,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3907,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3908,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
3909,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
3910,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
3911,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
3912,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
3913,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
3914,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
3915,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
3916,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
3917,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
3918,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3919,Water,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
3920,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
3921,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
3922,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
3923,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
3924,Water,Water,Wetland,Water,Wetland,Water,Water,Water
3925,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
3926,Water,Water,Wetland,Water,Wetland,Water,Forest,Grassland
3927,Water,Water,Wetland,Water,Wetland,Water,Forest,Wetland
3928,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
3929,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
3930,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
3931,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Water
3932,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3933,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3934,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3935,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3936,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3937,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3938,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3939,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3940,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
3941,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
3942,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3943,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3944,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
3945,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3946,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
3947,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
3948,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
3949,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3950,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
3951,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
3952,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3953,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3954,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3955,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
3956,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3957,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3958,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3959,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
3960,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3961,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3962,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3963,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
3964,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3965,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3966,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3967,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3968,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Water
3969,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3970,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3971,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3972,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3973,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3974,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3975,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
3976,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3977,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3978,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
3979,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3980,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Wetland
3981,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
3982,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
3983,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3984,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3985,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3986,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3987,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3988,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
3989,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
3990,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3991,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3992,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
3993,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
3994,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3995,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Forest
3996,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
3997,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Wetland
3998,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
3999,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4000,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4001,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4002,Water,Water,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
4003,Water,Water,Bareland,Water,Non_Wetland,Wetland,Bareland,Forest
4004,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
4005,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
4006,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
4007,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4008,Water,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
4009,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
4010,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
4011,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
4012,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
4013,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4014,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
4015,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
4016,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4017,Water,Water,Bareland,Water,Non_Wetland,Water,Bareland,Wetland
4018,Water,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
4019,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
4020,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
4021,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4022,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
4023,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
4024,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
4025,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
4026,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
4027,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
4028,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Forest
4029,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
4030,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
4031,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4032,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
4033,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
4034,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
4035,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Wetland
4036,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
4037,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4038,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
4039,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Forest
4040,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
4041,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
4042,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Wetland
4043,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
4044,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
4045,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
4046,Water,Water,Water,NULL,Water,NULL,Water,Wetland
4047,Water,Water,Water,NULL,Water,NULL,Water,Forest
4048,Water,Water,Water,NULL,Water,NULL,Forest,Forest
4049,Water,Water,Water,NULL,Water,Grassland,Wetland,Forest
4050,Water,Water,Water,NULL,Water,Grassland,Water,Forest
4051,Water,Water,Water,NULL,Water,Wetland,Grassland,Grassland
4052,Water,Water,Water,NULL,Water,Wetland,Grassland,Wetland
4053,Water,Water,Water,NULL,Water,Wetland,Grassland,Forest
4054,Water,Water,Water,NULL,Water,Wetland,Wetland,Grassland
4055,Water,Water,Water,NULL,Water,Wetland,Wetland,Wetland
4056,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
4057,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
4058,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
4059,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
4060,Water,Water,Water,NULL,Water,Wetland,Water,Bareland
4061,Water,Water,Water,NULL,Water,Wetland,Water,Water
4062,Water,Water,Water,NULL,Water,Wetland,Water,Forest
4063,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
4064,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
4065,Water,Water,Water,NULL,Water,Water,Grassland,Wetland
4066,Water,Water,Water,NULL,Water,Water,Grassland,Water
4067,Water,Water,Water,NULL,Water,Water,Grassland,Forest
4068,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
4069,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
4070,Water,Water,Water,NULL,Water,Water,Wetland,Water
4071,Water,Water,Water,NULL,Water,Water,Wetland,Forest
4072,Water,Water,Water,NULL,Water,Water,Water,Grassland
4073,Water,Water,Water,NULL,Water,Water,Water,Wetland
4074,Water,Water,Water,NULL,Water,Water,Water,Bareland
4075,Water,Water,Water,NULL,Water,Water,Water,Water
4076,Water,Water,Water,NULL,Water,Water,Water,Forest
4077,Water,Water,Water,NULL,Water,Water,Forest,Forest
4078,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
4079,Water,Water,Water,NULL,Water,Forest,Water,Water
4080,Water,Water,Water,NULL,Water,Forest,Water,Forest
4081,Water,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4082,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
4083,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
4084,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
4085,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Forest
4086,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
4087,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
4088,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
4089,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
4090,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
4091,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
4092,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
4093,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
4094,Water,Water,Water,Non_Water,Water,Wetland,Forest,Forest
4095,Water,Water,Water,Non_Water,Water,Water,Grassland,Grassland
4096,Water,Water,Water,Non_Water,Water,Water,Grassland,Wetland
4097,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
4098,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
4099,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
4100,Water,Water,Water,Non_Water,Water,Water,Wetland,Wetland
4101,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
4102,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
4103,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
4104,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
4105,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
4106,Water,Water,Water,Non_Water,Water,Water,Water,Water
4107,Water,Water,Water,Non_Water,Water,Water,Water,Forest
4108,Water,Water,Water,Non_Water,Water,Water,Forest,Grassland
4109,Water,Water,Water,Non_Water,Water,Water,Forest,Wetland
4110,Water,Water,Water,Non_Water,Water,Water,Forest,Water
4111,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
4112,Water,Water,Water,Water,Water,NULL,Grassland,Forest
4113,Water,Water,Water,Water,Water,NULL,Wetland,Grassland
4114,Water,Water,Water,Water,Water,NULL,Wetland,Wetland
4115,Water,Water,Water,Water,Water,NULL,Wetland,Forest
4116,Water,Water,Water,Water,Water,NULL,Water,Grassland
4117,Water,Water,Water,Water,Water,NULL,Water,Wetland
