Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLF_M_R
5963,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5964,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5965,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5966,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5967,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5968,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5969,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5970,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5971,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5972,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5973,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5974,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5975,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5976,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
5977,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5978,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5979,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
5980,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5981,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
5982,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5983,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5984,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5985,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
5986,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
5987,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5988,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5989,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5990,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5991,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5992,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5993,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5994,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5995,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5996,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5997,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5998,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5999,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6000,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
6001,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6002,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6003,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6004,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6005,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6006,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6007,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
6008,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6009,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6010,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6011,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6012,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
6013,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
6014,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
6015,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6016,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6017,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6018,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
6019,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Built-up
6020,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
6021,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
6022,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6023,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6024,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
6025,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
6026,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6027,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
6028,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6029,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
6030,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
6031,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
6032,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
6033,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Water,Cropland
6034,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
6035,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
6036,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
6037,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Bareland
6038,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Built-up
6039,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
6040,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6041,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6042,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6043,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6044,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6045,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
6046,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6047,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6048,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6049,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6050,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6051,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6052,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6053,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6054,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6055,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6056,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6057,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6058,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6059,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6060,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6061,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6062,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6063,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
6064,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6065,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
6066,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
6067,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
6068,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
6069,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6070,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
6071,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6072,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6073,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6074,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6075,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
6076,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
6077,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6078,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6079,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6080,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6081,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
6082,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6083,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6084,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
6085,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
6086,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
6087,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
6088,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6089,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
6090,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6091,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6092,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
6093,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
6094,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6095,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
6096,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
6097,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6098,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6099,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6100,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6101,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6102,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
6103,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6104,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6105,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6106,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6107,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6108,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
6109,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
6110,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
6111,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6112,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
6113,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6114,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6115,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6116,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6117,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6118,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6119,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
6120,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6121,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
6122,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
6123,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6124,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6125,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6126,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6127,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6128,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6129,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6130,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6131,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6132,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6133,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6134,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
6135,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
6136,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6137,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
6138,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6139,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
6140,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
6141,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
6142,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6143,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6144,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
6145,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
6146,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
6147,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
6148,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
6149,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
6150,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6151,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
6152,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
6153,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6154,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
6155,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6156,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6157,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
6158,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
6159,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6160,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6161,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6162,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6163,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6164,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6165,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6166,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6167,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6168,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6169,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6170,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6171,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6172,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
6173,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
6174,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6175,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
6176,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
6177,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6178,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
6179,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6180,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6181,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6182,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
6183,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6184,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
6185,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6186,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6187,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6188,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6189,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6190,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6191,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6192,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6193,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6194,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6195,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6196,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6197,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6198,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
6199,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6200,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6201,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
6202,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6203,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6204,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6205,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
6206,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
6207,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6208,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6209,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6210,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
6211,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6212,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6213,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
6214,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
6215,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6216,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6217,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6218,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6219,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
6220,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Built-up
6221,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
6222,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
6223,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6224,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6225,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
6226,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
6227,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6228,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,NULL
6229,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6230,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
6231,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
6232,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Built-up
6233,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
6234,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
6235,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Built-up
6236,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
6237,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
6238,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
6239,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
6240,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Built-up
6241,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
6242,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
6243,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
6244,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6245,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6246,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6247,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6248,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6249,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6250,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6251,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
6252,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6253,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6254,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6255,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6256,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6257,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6258,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6259,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6260,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
6261,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
6262,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
6263,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
6264,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6265,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6266,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6267,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
