Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNU_M_R
1884,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1885,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1886,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1887,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1888,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1889,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1890,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1891,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1892,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1893,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1894,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1895,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1896,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1897,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1898,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1899,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1900,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1901,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1902,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1903,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1904,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1905,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1906,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1907,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1908,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1909,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1910,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1911,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1912,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1913,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1914,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1915,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
1916,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1917,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1918,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1919,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1920,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1921,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1922,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1923,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1924,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1925,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1926,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1927,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1928,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1929,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1930,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1931,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1932,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1933,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1934,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1935,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1936,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1937,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1938,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1939,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1940,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1941,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1942,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1943,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1944,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1945,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1946,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1947,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1948,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1949,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1950,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1951,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1952,Bareland,NULL,Water,NULL,Water,NULL,NULL,NULL
1953,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1954,Bareland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1955,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1956,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1957,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1958,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1959,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1960,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1961,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1962,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1963,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1964,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1965,Bareland,NULL,Water,Water,Water,NULL,NULL,NULL
1966,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1967,Bareland,NULL,Water,Water,Water,NULL,NULL,Cropland
1968,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1969,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1970,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1971,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1972,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1973,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1974,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1975,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1976,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1977,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1978,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1979,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1980,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1981,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1982,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1983,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1984,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1985,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1986,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1987,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1988,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1989,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1990,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1991,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1992,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1993,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1994,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1995,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1996,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1997,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1998,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1999,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2000,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2001,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2002,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2003,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2004,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2005,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2006,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2007,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2008,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2009,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2010,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,NULL
2011,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2012,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2013,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2014,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2015,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2016,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2017,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2018,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2019,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2020,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2021,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2022,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2023,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2024,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2025,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2026,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2027,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2028,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2029,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2030,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Forest
2031,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
2032,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2033,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2034,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2035,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2036,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2037,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2038,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2039,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2040,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2041,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2042,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2043,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2044,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2045,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2046,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2047,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2048,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2049,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2050,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2051,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2052,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2053,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2054,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2055,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2056,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2057,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2058,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2059,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2060,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2061,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2062,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2063,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2064,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2065,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2066,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2067,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2068,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2069,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2070,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2071,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2072,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2073,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2074,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2075,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,NULL
2076,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2077,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2078,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2079,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2080,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2081,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2082,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2083,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2084,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2085,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2086,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2087,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,NULL
2088,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2089,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
2090,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2091,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2092,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2093,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2094,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
2095,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2096,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2097,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2098,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2099,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2100,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2101,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2102,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2103,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2104,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2105,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2106,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2107,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2108,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2109,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2110,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2111,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2112,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2113,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2114,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2115,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2116,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2117,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Cropland
2118,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2119,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
2120,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
2121,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,NULL
2122,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2123,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Cropland
2124,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2125,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2126,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2127,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
2128,Bareland,Bareland,Water,Water,Water,NULL,NULL,Cropland
2129,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
2130,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
2131,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
2132,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2133,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2134,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2135,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2136,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2137,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2138,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2139,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2140,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2141,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2142,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2143,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2144,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2145,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2146,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2147,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2148,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2149,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2150,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2151,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2152,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2153,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2154,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2155,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2156,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2157,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2158,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2159,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2160,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2161,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2162,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2163,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2164,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2165,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2166,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2167,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2168,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2169,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2170,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2171,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2172,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2173,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2174,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2175,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2176,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2177,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2178,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2179,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2180,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2181,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2182,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2183,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2184,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2185,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2186,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2187,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2188,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2189,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2190,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2191,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2192,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2193,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2194,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2195,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2196,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2197,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2198,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2199,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2200,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2201,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2202,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2203,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2204,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2205,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2206,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2207,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2208,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2209,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2210,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2211,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2212,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2213,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2214,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2215,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2216,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
2217,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2218,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2219,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
