Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVN_M_R
1711,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1712,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1713,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1714,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1715,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up
1716,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water
1717,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
1718,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1719,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1720,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water
1721,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
1722,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1723,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
1724,Bareland,Bareland,Cropland,Water,Non_Wetland,Forest
1725,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1726,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1727,Bareland,Bareland,Wetland,NULL,Wetland,Water
1728,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
1729,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1730,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1731,Bareland,Bareland,Wetland,Non_Water,Wetland,Forest
1732,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1733,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1734,Bareland,Bareland,Wetland,Water,Wetland,Water
1735,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1736,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1737,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1738,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1739,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1740,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1741,Bareland,Bareland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1742,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
1743,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1744,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1745,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Built-up
1746,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1747,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1748,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1749,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1750,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up
1751,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1752,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1753,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1754,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1755,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1756,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1757,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1758,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up
1759,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1760,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland
1761,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1762,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up
1763,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1764,Bareland,Bareland,Water,NULL,NULL,Permanent_ice_and_snow
1765,Bareland,Bareland,Water,NULL,Water,Grassland
1766,Bareland,Bareland,Water,NULL,Water,Bareland
1767,Bareland,Bareland,Water,NULL,Water,Water
1768,Bareland,Bareland,Water,NULL,Water,Permanent_ice_and_snow
1769,Bareland,Bareland,Water,Non_Water,Water,Grassland
1770,Bareland,Bareland,Water,Non_Water,Water,Bareland
1771,Bareland,Bareland,Water,Non_Water,Water,Water
1772,Bareland,Bareland,Water,Water,Water,Grassland
1773,Bareland,Bareland,Water,Water,Water,Wetland
1774,Bareland,Bareland,Water,Water,Water,Bareland
1775,Bareland,Bareland,Water,Water,Water,Built-up
1776,Bareland,Bareland,Water,Water,Water,Water
1777,Bareland,Bareland,Water,Water,Water,Forest
1778,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1779,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1780,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1781,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1782,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1783,Bareland,Bareland,Forest,NULL,Non_Wetland,Water
1784,Bareland,Bareland,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
1785,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1786,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Grassland
1787,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland
1788,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water
1789,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Forest
1790,Bareland,Bareland,Forest,Water,Non_Wetland,Water
1791,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
1792,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1793,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1794,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1795,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1796,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1797,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water
1798,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1799,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL
1800,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1801,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
1802,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up
1803,Bareland,Built-up,Shrubland,Water,Non_Wetland,Grassland
1804,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland
1805,Bareland,Built-up,Shrubland,Water,Non_Wetland,Built-up
1806,Bareland,Built-up,Shrubland,Water,Non_Wetland,Water
1807,Bareland,Built-up,Shrubland,Water,Non_Wetland,Forest
1808,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1809,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1810,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1811,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1812,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
1813,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1814,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1815,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1816,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1817,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1818,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1819,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL
1820,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1821,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up
1822,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1823,Bareland,Built-up,Cropland,Water,Non_Wetland,Built-up
1824,Bareland,Built-up,Wetland,NULL,Wetland,Grassland
1825,Bareland,Built-up,Wetland,NULL,Wetland,Bareland
1826,Bareland,Built-up,Wetland,NULL,Wetland,Water
1827,Bareland,Built-up,Wetland,Non_Water,Wetland,Grassland
1828,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland
1829,Bareland,Built-up,Wetland,Non_Water,Wetland,Water
1830,Bareland,Built-up,Wetland,Non_Water,Wetland,Forest
1831,Bareland,Built-up,Wetland,Water,Wetland,Grassland
1832,Bareland,Built-up,Wetland,Water,Wetland,Bareland
1833,Bareland,Built-up,Wetland,Water,Wetland,Water
1834,Bareland,Built-up,Wetland,Water,Wetland,Forest
1835,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1836,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1837,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1838,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1839,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water
1840,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest
1841,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
1842,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1843,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
1844,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Water
1845,Bareland,Built-up,Bareland,Water,Non_Wetland,Grassland
1846,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1847,Bareland,Built-up,Bareland,Water,Non_Wetland,Built-up
1848,Bareland,Built-up,Bareland,Water,Non_Wetland,Water
1849,Bareland,Built-up,Bareland,Water,Non_Wetland,Forest
1850,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1851,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1852,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1853,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1854,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water
1855,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1856,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1857,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
1858,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
1859,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Water
1860,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Forest
1861,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL
1862,Bareland,Built-up,Built-up,Water,Non_Wetland,Grassland
1863,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
1864,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up
1865,Bareland,Built-up,Built-up,Water,Non_Wetland,Water
1866,Bareland,Built-up,Water,NULL,Water,Bareland
1867,Bareland,Built-up,Water,NULL,Water,Built-up
1868,Bareland,Built-up,Water,NULL,Water,Water
1869,Bareland,Built-up,Water,Water,Water,Bareland
1870,Bareland,Built-up,Water,Water,Water,Built-up
1871,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL
1872,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
1873,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
1874,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up
1875,Bareland,Built-up,Forest,NULL,Non_Wetland,Water
1876,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest
1877,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Grassland
1878,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Bareland
1879,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Forest
1880,Bareland,Built-up,Forest,Water,Non_Wetland,Bareland
1881,Bareland,Water,NULL,Non_Water,Non_Wetland,Water
1882,Bareland,Water,NULL,Water,Non_Wetland,Water
1883,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1884,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
1885,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1886,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up
1887,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1888,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1889,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1890,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1891,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Built-up
1892,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1893,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1894,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
1895,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1896,Bareland,Water,Shrubland,Water,Non_Wetland,Built-up
1897,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1898,Bareland,Water,Shrubland,Water,Non_Wetland,Forest
1899,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1900,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1901,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
1902,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1903,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1904,Bareland,Water,Grassland,NULL,Non_Wetland,Built-up
1905,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1906,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1907,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1908,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1909,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
1910,Bareland,Water,Grassland,Non_Water,Non_Wetland,Forest
1911,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1912,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1913,Bareland,Water,Grassland,Water,Non_Wetland,Built-up
1914,Bareland,Water,Grassland,Water,Non_Wetland,Water
1915,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1916,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1917,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1918,Bareland,Water,Cropland,NULL,Non_Wetland,Built-up
1919,Bareland,Water,Cropland,NULL,Non_Wetland,Water
1920,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1921,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1922,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1923,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
1924,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1925,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1926,Bareland,Water,Cropland,Water,Non_Wetland,Water
1927,Bareland,Water,Cropland,Water,Non_Wetland,Forest
1928,Bareland,Water,Wetland,NULL,Wetland,Grassland
1929,Bareland,Water,Wetland,NULL,Wetland,Bareland
1930,Bareland,Water,Wetland,NULL,Wetland,Built-up
1931,Bareland,Water,Wetland,NULL,Wetland,Water
1932,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1933,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1934,Bareland,Water,Wetland,Non_Water,Wetland,Water
1935,Bareland,Water,Wetland,Non_Water,Wetland,Forest
1936,Bareland,Water,Wetland,Water,Wetland,Grassland
1937,Bareland,Water,Wetland,Water,Wetland,Cropland
1938,Bareland,Water,Wetland,Water,Wetland,Wetland
1939,Bareland,Water,Wetland,Water,Wetland,Bareland
1940,Bareland,Water,Wetland,Water,Wetland,Built-up
1941,Bareland,Water,Wetland,Water,Wetland,Water
1942,Bareland,Water,Wetland,Water,Wetland,Forest
1943,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1944,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1945,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1946,Bareland,Water,Bareland,NULL,Non_Wetland,Built-up
1947,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1948,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1949,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1950,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1951,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1952,Bareland,Water,Bareland,Non_Water,Non_Wetland,Forest
1953,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1954,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
1955,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1956,Bareland,Water,Bareland,Water,Non_Wetland,Built-up
1957,Bareland,Water,Bareland,Water,Non_Wetland,Water
1958,Bareland,Water,Bareland,Water,Non_Wetland,Forest
1959,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1960,Bareland,Water,Built-up,NULL,Non_Wetland,Cropland
1961,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1962,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up
1963,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1964,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1965,Bareland,Water,Built-up,Non_Water,Non_Wetland,Forest
1966,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1967,Bareland,Water,Built-up,Water,Non_Wetland,Water
1968,Bareland,Water,Water,NULL,Water,Grassland
1969,Bareland,Water,Water,NULL,Water,Water
1970,Bareland,Water,Water,Non_Water,Water,Grassland
1971,Bareland,Water,Water,Non_Water,Water,Bareland
1972,Bareland,Water,Water,Non_Water,Water,Water
1973,Bareland,Water,Water,Non_Water,Water,Forest
1974,Bareland,Water,Water,Water,Water,Grassland
1975,Bareland,Water,Water,Water,Water,Bareland
1976,Bareland,Water,Water,Water,Water,Water
1977,Bareland,Water,Water,Water,Water,Forest
1978,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1979,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1980,Bareland,Water,Forest,NULL,Non_Wetland,Water
1981,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1982,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland
1983,Bareland,Water,Forest,Non_Water,Non_Wetland,Water
1984,Bareland,Water,Forest,Non_Water,Non_Wetland,Forest
1985,Bareland,Water,Forest,Water,Non_Wetland,Bareland
1986,Bareland,Water,Forest,Water,Non_Wetland,Water
1987,Bareland,Water,Forest,Water,Non_Wetland,Forest
1988,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1989,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1990,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1991,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1992,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1993,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1994,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1995,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1996,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1997,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland
1998,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland
1999,Bareland,Forest,Wetland,Non_Water,Wetland,Forest
2000,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
2001,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
2002,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
2003,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
2004,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
2005,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
2006,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
2007,Water,NULL,NULL,NULL,Non_Wetland,NULL
2008,Water,NULL,NULL,NULL,Non_Wetland,Grassland
2009,Water,NULL,NULL,NULL,Non_Wetland,Cropland
2010,Water,NULL,NULL,NULL,Non_Wetland,Wetland
2011,Water,NULL,NULL,NULL,Non_Wetland,Bareland
2012,Water,NULL,NULL,NULL,Non_Wetland,Water
2013,Water,NULL,NULL,NULL,Non_Wetland,Permanent_ice_and_snow
2014,Water,NULL,NULL,NULL,Non_Wetland,Forest
2015,Water,NULL,NULL,Water,Non_Wetland,Grassland
2016,Water,NULL,NULL,Water,Non_Wetland,Wetland
2017,Water,NULL,NULL,Water,Non_Wetland,Water
2018,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
2019,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2020,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
2021,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
2022,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
2023,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
2024,Water,NULL,Shrubland,NULL,Non_Wetland,Water
2025,Water,NULL,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2026,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
2027,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2028,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2029,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
2030,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
2031,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2032,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
2033,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
2034,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
2035,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
2036,Water,NULL,Shrubland,Water,Non_Wetland,Built-up
2037,Water,NULL,Shrubland,Water,Non_Wetland,Water
2038,Water,NULL,Shrubland,Water,Non_Wetland,Forest
2039,Water,NULL,Grassland,NULL,Non_Wetland,NULL
2040,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2041,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
2042,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
2043,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2044,Water,NULL,Grassland,NULL,Non_Wetland,Built-up
2045,Water,NULL,Grassland,NULL,Non_Wetland,Water
2046,Water,NULL,Grassland,NULL,Non_Wetland,Permanent_ice_and_snow
2047,Water,NULL,Grassland,NULL,Non_Wetland,Forest
2048,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2049,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2050,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2051,Water,NULL,Grassland,Non_Water,Non_Wetland,Built-up
2052,Water,NULL,Grassland,Non_Water,Non_Wetland,Forest
2053,Water,NULL,Grassland,Water,Non_Wetland,Grassland
2054,Water,NULL,Grassland,Water,Non_Wetland,Built-up
2055,Water,NULL,Grassland,Water,Non_Wetland,Water
2056,Water,NULL,Cropland,NULL,Non_Wetland,NULL
2057,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2058,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2059,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
2060,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2061,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
2062,Water,NULL,Cropland,NULL,Non_Wetland,Water
2063,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2064,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2065,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2066,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2067,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2068,Water,NULL,Cropland,Non_Water,Non_Wetland,Water
2069,Water,NULL,Cropland,Water,Non_Wetland,Grassland
2070,Water,NULL,Cropland,Water,Non_Wetland,Cropland
2071,Water,NULL,Cropland,Water,Non_Wetland,Bareland
2072,Water,NULL,Wetland,NULL,Wetland,Grassland
2073,Water,NULL,Wetland,NULL,Wetland,Wetland
2074,Water,NULL,Wetland,NULL,Wetland,Bareland
2075,Water,NULL,Wetland,NULL,Wetland,Built-up
2076,Water,NULL,Wetland,NULL,Wetland,Water
2077,Water,NULL,Wetland,NULL,Wetland,Forest
2078,Water,NULL,Wetland,Non_Water,Wetland,Grassland
2079,Water,NULL,Wetland,Non_Water,Wetland,Wetland
2080,Water,NULL,Wetland,Non_Water,Wetland,Bareland
2081,Water,NULL,Wetland,Non_Water,Wetland,Water
2082,Water,NULL,Wetland,Water,Wetland,Grassland
2083,Water,NULL,Wetland,Water,Wetland,Cropland
2084,Water,NULL,Wetland,Water,Wetland,Wetland
2085,Water,NULL,Wetland,Water,Wetland,Bareland
2086,Water,NULL,Wetland,Water,Wetland,Built-up
2087,Water,NULL,Wetland,Water,Wetland,Water
2088,Water,NULL,Wetland,Water,Wetland,Forest
2089,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2090,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2091,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2092,Water,NULL,Bareland,NULL,Non_Wetland,NULL
2093,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2094,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2095,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
2096,Water,NULL,Bareland,NULL,Non_Wetland,Water
2097,Water,NULL,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2098,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2099,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2100,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2101,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
2102,Water,NULL,Bareland,Water,Non_Wetland,Grassland
2103,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2104,Water,NULL,Bareland,Water,Non_Wetland,Water
2105,Water,NULL,Bareland,Water,Non_Wetland,Forest
2106,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2107,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
2108,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2109,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
2110,Water,NULL,Built-up,NULL,Non_Wetland,Water
2111,Water,NULL,Built-up,NULL,Non_Wetland,Forest
2112,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL
2113,Water,NULL,Built-up,Water,Non_Wetland,Grassland
2114,Water,NULL,Built-up,Water,Non_Wetland,Bareland
2115,Water,NULL,Built-up,Water,Non_Wetland,Water
2116,Water,NULL,Water,NULL,NULL,Grassland
2117,Water,NULL,Water,NULL,NULL,Bareland
2118,Water,NULL,Water,NULL,NULL,Water
2119,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2120,Water,NULL,Water,NULL,Water,NULL
2121,Water,NULL,Water,NULL,Water,Grassland
2122,Water,NULL,Water,NULL,Water,Wetland
2123,Water,NULL,Water,NULL,Water,Bareland
2124,Water,NULL,Water,NULL,Water,Water
2125,Water,NULL,Water,NULL,Water,Permanent_ice_and_snow
2126,Water,NULL,Water,NULL,Water,Forest
2127,Water,NULL,Water,Non_Water,Water,Grassland
2128,Water,NULL,Water,Non_Water,Water,Bareland
2129,Water,NULL,Water,Non_Water,Water,Water
2130,Water,NULL,Water,Water,Water,Grassland
2131,Water,NULL,Water,Water,Water,Wetland
2132,Water,NULL,Water,Water,Water,Bareland
2133,Water,NULL,Water,Water,Water,Built-up
2134,Water,NULL,Water,Water,Water,Water
