Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMA_M_R
11810,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
11811,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
11812,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
11813,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
11814,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
11815,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
11816,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
11817,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11818,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
11819,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
11820,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11821,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11822,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
11823,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
11824,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
11825,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
11826,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
11827,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11828,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
11829,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
11830,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
11831,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
11832,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11833,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11834,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
11835,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11836,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
11837,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
11838,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
11839,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
11840,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
11841,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11842,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
11843,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
11844,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
11845,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
11846,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
11847,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
11848,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
11849,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
11850,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
11851,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
11852,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
11853,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
11854,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11855,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
11856,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
11857,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,NULL
11858,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
11859,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
11860,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
11861,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
11862,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
11863,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
11864,Water,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
11865,Water,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
11866,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Water
11867,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
11868,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
11869,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
11870,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
11871,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
11872,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
11873,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Water
11874,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
11875,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
11876,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
11877,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
11878,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Water
11879,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Water
11880,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
11881,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
11882,Water,Water,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
11883,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
11884,Water,Water,NULL,Water,Non_Wetland,Shrubland,Forest,Water
11885,Water,Water,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
11886,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
11887,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
11888,Water,Water,NULL,Water,Non_Wetland,Grassland,Forest,Water
11889,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Water
11890,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Forest
11891,Water,Water,NULL,Water,Non_Wetland,Wetland,Shrubland,Water
11892,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
11893,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
11894,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
11895,Water,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
11896,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,NULL
11897,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
11898,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Wetland
11899,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
11900,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
11901,Water,Water,NULL,Water,Non_Wetland,Built-up,Water,Water
11902,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
11903,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
11904,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
11905,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
11906,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
11907,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
11908,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
11909,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
11910,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
11911,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
11912,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Water
11913,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
11914,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11915,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11916,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
11917,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
11918,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
11919,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11920,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11921,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11922,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
11923,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
11924,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11925,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11926,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11927,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
11928,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
11929,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11930,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
11931,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
11932,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11933,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
11934,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
11935,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11936,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
11937,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11938,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
11939,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11940,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11941,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11942,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
11943,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
11944,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11945,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11946,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11947,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11948,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11949,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11950,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11951,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11952,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
11953,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
11954,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11955,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
11956,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11957,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
11958,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
11959,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11960,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
11961,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
11962,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11963,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
11964,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
11965,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11966,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
11967,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
11968,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11969,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11970,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11971,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
11972,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
11973,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11974,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11975,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11976,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
11977,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11978,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11979,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11980,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
11981,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11982,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
11983,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11984,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
11985,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
11986,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
11987,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
11988,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
11989,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
11990,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
11991,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
11992,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
11993,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11994,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11995,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
11996,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
11997,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
11998,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
11999,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
12000,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
12001,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12002,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
12003,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
12004,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12005,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
12006,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12007,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
12008,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
12009,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
12010,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12011,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
12012,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
12013,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
12014,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
12015,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
12016,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
12017,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
12018,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
12019,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
12020,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
12021,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
12022,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12023,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
12024,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
12025,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12026,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12027,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
12028,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12029,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
12030,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12031,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
12032,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12033,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12034,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
12035,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
12036,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12037,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
12038,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
12039,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
12040,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
12041,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
12042,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
12043,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
12044,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
12045,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
12046,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
12047,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
12048,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
12049,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
12050,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
12051,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
12052,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
12053,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
12054,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
12055,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
12056,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
12057,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
12058,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
12059,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
12060,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
12061,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
12062,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
12063,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
12064,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
12065,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
12066,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
12067,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
12068,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
12069,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
12070,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
12071,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
12072,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
12073,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
12074,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
12075,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
12076,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
12077,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
12078,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
12079,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
12080,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
12081,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
12082,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
12083,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
12084,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
12085,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12086,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
12087,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
12088,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
12089,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
12090,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Built-up,Water
12091,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
12092,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
12093,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
12094,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
12095,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12096,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
12097,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
12098,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12099,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12100,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
12101,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
12102,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
12103,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
12104,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
12105,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
12106,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12107,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12108,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
12109,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12110,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
12111,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
12112,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
12113,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Water
12114,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
12115,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12116,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
12117,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
12118,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
12119,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
12120,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12121,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12122,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12123,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
12124,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Water
12125,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12126,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
12127,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
12128,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
12129,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12130,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
12131,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
12132,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
12133,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
12134,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
12135,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Water
12136,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
12137,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
12138,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
12139,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
12140,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
12141,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
12142,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
12143,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12144,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
12145,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
12146,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
12147,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
12148,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
12149,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
12150,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
12151,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
12152,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
12153,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
