Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRA_M_R
4911,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4912,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4913,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4914,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4915,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
4916,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4917,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4918,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4919,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4920,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4921,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4922,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
4923,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4924,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4925,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
4926,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4927,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4928,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4929,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
4930,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
4931,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4932,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4933,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4934,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4935,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4936,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4937,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4938,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4939,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4940,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4941,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4942,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4943,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
4944,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
4945,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4946,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4947,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4948,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4949,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4950,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
4951,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4952,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4953,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4954,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4955,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4956,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4957,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4958,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4959,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
4960,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4961,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
4962,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4963,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4964,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4965,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
4966,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
4967,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
4968,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4969,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4970,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4971,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4972,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
4973,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
4974,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4975,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
4976,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4977,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
4978,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
4979,Bareland,Bareland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4980,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4981,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4982,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4983,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4984,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4985,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4986,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4987,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
4988,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
4989,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4990,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4991,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4992,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
4993,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4994,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4995,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4996,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4997,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
4998,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4999,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5000,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5001,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5002,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5003,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5004,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5005,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5006,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5007,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5008,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
5009,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5010,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5011,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
5012,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5013,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5014,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5015,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5016,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5017,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5018,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
5019,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5020,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
5021,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5022,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
5023,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
5024,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5025,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5026,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5027,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5028,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5029,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5030,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5031,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5032,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5033,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5034,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
5035,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5036,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
5037,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5038,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5039,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
5040,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5041,Bareland,Water,Water,Water,Water,Water,Water,Water
5042,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5043,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5044,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5045,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5046,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5047,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5048,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5049,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5050,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5051,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5052,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5053,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5054,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5055,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5056,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5057,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5058,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5059,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5060,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5061,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5062,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5063,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5064,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5065,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5066,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5067,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5068,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5069,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5070,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5071,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5072,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5073,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
5074,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5075,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5076,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
5077,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5078,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5079,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5080,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5081,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
5082,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5083,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5084,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5085,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5086,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5087,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5088,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5089,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5090,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5091,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5092,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
5093,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5094,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5095,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
5096,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
5097,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5098,Water,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5099,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5100,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
5101,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
5102,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
5103,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5104,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Water
5105,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5106,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5107,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5108,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5109,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5110,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5111,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Water
5112,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5113,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5114,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5115,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
5116,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5117,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5118,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5119,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5120,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5121,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5122,Water,NULL,NULL,NULL,Non_Wetland,Built-up,Water,Water
5123,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
5124,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
5125,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
5126,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
5127,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5128,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
5129,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
5130,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5131,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5132,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
5133,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Cropland
5134,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
5135,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
5136,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
5137,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5138,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Bareland
5139,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Water
5140,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
5141,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
5142,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5143,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5144,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5145,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Grassland
5146,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Wetland
5147,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
5148,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5149,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5150,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
5151,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5152,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5153,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Bareland
5154,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
5155,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
5156,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
5157,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5158,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5159,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Cropland
5160,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
5161,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
5162,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
5163,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
5164,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
5165,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5166,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
5167,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
5168,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5169,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
5170,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Wetland
5171,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
5172,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
5173,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
5174,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
5175,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
5176,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Forest
5177,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
5178,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Forest
5179,Water,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
5180,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5181,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
5182,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
5183,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
5184,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
5185,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
5186,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Forest
5187,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
5188,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
5189,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
5190,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
5191,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
5192,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
5193,Water,NULL,NULL,Water,Non_Wetland,Water,Forest,Grassland
5194,Water,NULL,NULL,Water,Non_Wetland,Forest,NULL,Forest
5195,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5196,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5197,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5198,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5199,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
5200,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5201,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5202,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5203,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5204,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5205,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
5206,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
5207,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5208,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5209,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
5210,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
5211,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5212,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5213,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5214,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5215,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
5216,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5217,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5218,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5219,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5220,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5221,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
5222,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5223,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5224,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5225,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5226,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
5227,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5228,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5229,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5230,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5231,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5232,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5233,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5234,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5235,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5236,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5237,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
5238,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5239,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
