Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NGJ_M_R
379,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
380,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
381,NULL,Water,Grassland,Water,Non_Wetland,NULL,Grassland
382,NULL,Water,Grassland,Water,Non_Wetland,NULL,Wetland
383,NULL,Water,Grassland,Water,Non_Wetland,NULL,Forest
384,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
385,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Forest
386,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
387,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
388,NULL,Water,Cropland,Water,Non_Wetland,NULL,Grassland
389,NULL,Water,Cropland,Water,Non_Wetland,NULL,Forest
390,NULL,Water,Wetland,NULL,Wetland,NULL,Grassland
391,NULL,Water,Wetland,NULL,Wetland,NULL,Wetland
392,NULL,Water,Wetland,NULL,Wetland,NULL,Bareland
393,NULL,Water,Wetland,NULL,Wetland,NULL,Water
394,NULL,Water,Wetland,NULL,Wetland,NULL,Forest
395,NULL,Water,Wetland,Non_Water,Wetland,NULL,Grassland
396,NULL,Water,Wetland,Non_Water,Wetland,NULL,Wetland
397,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water
398,NULL,Water,Wetland,Non_Water,Wetland,NULL,Forest
399,NULL,Water,Wetland,Water,Wetland,NULL,Grassland
400,NULL,Water,Wetland,Water,Wetland,NULL,Wetland
401,NULL,Water,Wetland,Water,Wetland,NULL,Bareland
402,NULL,Water,Wetland,Water,Wetland,NULL,Water
403,NULL,Water,Wetland,Water,Wetland,NULL,Forest
404,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Grassland
405,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland
406,NULL,Water,Bareland,Water,Non_Wetland,NULL,Grassland
407,NULL,Water,Bareland,Water,Non_Wetland,NULL,Wetland
408,NULL,Water,Bareland,Water,Non_Wetland,NULL,Water
409,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,Forest
410,NULL,Water,Water,NULL,Water,NULL,Forest
411,NULL,Water,Water,Non_Water,Water,NULL,Grassland
412,NULL,Water,Water,Water,Water,NULL,Grassland
413,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland
414,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water
415,NULL,Water,Forest,NULL,Non_Wetland,NULL,Forest
416,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
417,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
418,NULL,Water,Forest,Water,Non_Wetland,NULL,Grassland
419,NULL,Water,Forest,Water,Non_Wetland,NULL,Water
420,NULL,Water,Forest,Water,Non_Wetland,NULL,Forest
421,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
422,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
423,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
424,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
425,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
426,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
427,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL
428,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
429,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
430,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
431,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
432,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
433,NULL,Forest,Grassland,Water,Non_Wetland,NULL,Forest
434,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL
435,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
436,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
437,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
438,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL
439,NULL,Forest,Wetland,NULL,Wetland,NULL,Grassland
440,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland
441,NULL,Forest,Wetland,NULL,Wetland,NULL,Forest
442,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
443,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Forest
444,NULL,Forest,Wetland,Water,Wetland,NULL,Grassland
445,NULL,Forest,Wetland,Water,Wetland,NULL,Wetland
446,NULL,Forest,Wetland,Water,Wetland,NULL,Forest
447,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL
448,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
449,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest
450,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
451,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
452,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest
453,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
454,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland
455,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland
456,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Wetland
457,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
458,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
459,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
460,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
461,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
462,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
463,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
464,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
465,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
466,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
467,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
468,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
469,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
470,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
471,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Cropland
472,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
473,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
474,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
475,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
476,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
477,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
478,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Cropland
479,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
480,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up
481,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Water
482,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
483,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL
484,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
485,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Cropland
486,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
487,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland
488,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
489,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
490,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Cropland
491,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
492,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
493,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Water
494,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Forest
495,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL
496,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
497,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
498,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
499,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up
500,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water
501,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
502,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL
503,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
504,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Cropland
505,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
506,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland
507,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
508,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
509,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Cropland
510,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
511,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Forest
512,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL
513,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland
514,Grassland,NULL,Wetland,NULL,Wetland,NULL,Cropland
515,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland
516,Grassland,NULL,Wetland,NULL,Wetland,NULL,Bareland
517,Grassland,NULL,Wetland,NULL,Wetland,NULL,Water
518,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest
519,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL
520,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
521,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Cropland
522,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
523,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
524,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water
525,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
526,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL
527,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland
528,Grassland,NULL,Wetland,Water,Wetland,NULL,Cropland
529,Grassland,NULL,Wetland,Water,Wetland,NULL,Wetland
530,Grassland,NULL,Wetland,Water,Wetland,NULL,Bareland
531,Grassland,NULL,Wetland,Water,Wetland,NULL,Water
532,Grassland,NULL,Wetland,Water,Wetland,NULL,Forest
533,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
534,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Cropland
535,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland
536,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
537,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Forest
538,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland
539,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Cropland
540,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland
541,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Bareland
542,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest
543,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland
544,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Wetland
545,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Bareland
546,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Water
547,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL
548,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
549,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
550,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
551,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,Grassland
552,Grassland,NULL,Water,NULL,Water,NULL,Grassland
553,Grassland,NULL,Water,NULL,Water,NULL,Wetland
554,Grassland,NULL,Water,NULL,Water,NULL,Water
555,Grassland,NULL,Water,NULL,Water,NULL,Forest
556,Grassland,NULL,Water,Non_Water,Water,NULL,Grassland
557,Grassland,NULL,Water,Non_Water,Water,NULL,Wetland
558,Grassland,NULL,Water,Non_Water,Water,NULL,Water
559,Grassland,NULL,Water,Non_Water,Water,NULL,Forest
560,Grassland,NULL,Water,Water,Water,NULL,Grassland
561,Grassland,NULL,Water,Water,Water,NULL,Wetland
562,Grassland,NULL,Water,Water,Water,NULL,Water
563,Grassland,NULL,Water,Water,Water,NULL,Forest
564,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL
565,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
566,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Cropland
567,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
568,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water
569,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
570,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL
571,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
572,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Cropland
573,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
574,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
575,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
576,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Wetland
577,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Water
578,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Forest
579,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
580,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland
581,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,Grassland
582,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
583,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
584,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
585,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
586,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
587,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
588,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
589,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
590,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
591,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
592,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
593,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Cropland
594,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
595,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
596,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
597,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
598,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Forest
599,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland
600,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,Wetland
601,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,Water
602,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,Forest
603,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
604,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Cropland
605,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
606,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
607,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
608,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
609,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest
610,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
611,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland
612,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Grassland
613,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Wetland
614,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Bareland
615,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Water
616,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Forest
617,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
618,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
619,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Water
620,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Forest
621,Grassland,Cropland,Wetland,Water,Wetland,NULL,Grassland
622,Grassland,Cropland,Wetland,Water,Wetland,NULL,Cropland
623,Grassland,Cropland,Wetland,Water,Wetland,NULL,Wetland
624,Grassland,Cropland,Wetland,Water,Wetland,NULL,Bareland
625,Grassland,Cropland,Wetland,Water,Wetland,NULL,Water
626,Grassland,Cropland,Wetland,Water,Wetland,NULL,Forest
627,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland
628,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
629,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland
630,Grassland,Cropland,Bareland,Water,Non_Wetland,NULL,Grassland
631,Grassland,Cropland,Bareland,Water,Non_Wetland,NULL,Wetland
632,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
633,Grassland,Cropland,Water,Non_Water,Water,NULL,Grassland
634,Grassland,Cropland,Water,Non_Water,Water,NULL,Forest
635,Grassland,Cropland,Water,Water,Water,NULL,Grassland
636,Grassland,Cropland,Water,Water,Water,NULL,Wetland
637,Grassland,Cropland,Water,Water,Water,NULL,Water
638,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
639,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
640,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
641,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
642,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest
643,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
644,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,Wetland
645,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,Forest
646,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
647,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
648,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest
649,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
650,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,Wetland
651,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL
652,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
653,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
654,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
655,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
656,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
657,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
658,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
659,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
660,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
661,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
662,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
663,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
664,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
665,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL
666,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
667,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
668,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
669,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
670,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
671,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Cropland
672,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
673,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water
674,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
675,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
676,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,Cropland
677,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland
678,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,Water
679,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
680,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL
681,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
682,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
683,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
684,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
685,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
686,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
687,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
688,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
689,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland
690,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
691,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL
692,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
693,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Cropland
694,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland
695,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Bareland
696,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Built-up
697,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Water
698,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Forest
699,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL
700,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
701,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Cropland
702,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
703,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
704,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Water
705,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
706,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL
707,Grassland,Wetland,Wetland,Water,Wetland,NULL,Grassland
708,Grassland,Wetland,Wetland,Water,Wetland,NULL,Cropland
709,Grassland,Wetland,Wetland,Water,Wetland,NULL,Wetland
710,Grassland,Wetland,Wetland,Water,Wetland,NULL,Bareland
711,Grassland,Wetland,Wetland,Water,Wetland,NULL,Water
712,Grassland,Wetland,Wetland,Water,Wetland,NULL,Forest
713,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland
714,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
715,Grassland,Wetland,Bareland,Water,Non_Wetland,NULL,Grassland
716,Grassland,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
717,Grassland,Wetland,Built-up,Water,Non_Wetland,NULL,Grassland
718,Grassland,Wetland,Water,NULL,Water,NULL,Grassland
719,Grassland,Wetland,Water,NULL,Water,NULL,Wetland
720,Grassland,Wetland,Water,NULL,Water,NULL,Water
721,Grassland,Wetland,Water,NULL,Water,NULL,Forest
722,Grassland,Wetland,Water,Non_Water,Water,NULL,Grassland
723,Grassland,Wetland,Water,Non_Water,Water,NULL,Wetland
724,Grassland,Wetland,Water,Non_Water,Water,NULL,Forest
725,Grassland,Wetland,Water,Water,Water,NULL,Grassland
726,Grassland,Wetland,Water,Water,Water,NULL,Wetland
727,Grassland,Wetland,Water,Water,Water,NULL,Water
728,Grassland,Wetland,Water,Water,Water,NULL,Forest
729,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
730,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
731,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Cropland
732,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
733,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Water
734,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
735,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
736,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
737,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
738,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
739,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
740,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
741,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Water
742,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Forest
743,Grassland,Bareland,Grassland,Water,Non_Wetland,NULL,Wetland
744,Grassland,Bareland,Wetland,NULL,Wetland,NULL,Grassland
745,Grassland,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
746,Grassland,Bareland,Wetland,Water,Wetland,NULL,Grassland
747,Grassland,Bareland,Wetland,Water,Wetland,NULL,Bareland
748,Grassland,Bareland,Wetland,Water,Wetland,NULL,Water
749,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
750,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
751,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
752,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
753,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
754,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
755,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
756,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
757,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
758,Grassland,Built-up,Wetland,NULL,Wetland,NULL,Forest
759,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
760,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
761,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
762,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Grassland
763,Grassland,Water,NULL,Water,Non_Wetland,NULL,Grassland
