Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBH_M_R
4228,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
4229,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
4230,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
4231,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4232,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4233,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4234,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
4235,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4236,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
4237,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
4238,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
4239,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4240,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4241,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
4242,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4243,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4244,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
4245,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4246,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4247,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
4248,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4249,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4250,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4251,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
4252,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
4253,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
4254,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4255,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4256,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4257,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4258,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4259,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4260,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
4261,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4262,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4263,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4264,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4265,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4266,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4267,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4268,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
4269,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
4270,Cropland,Cropland,Water,NULL,Water,Water,Shrubland,Bareland
4271,Cropland,Cropland,Water,NULL,Water,Water,Grassland,Water
4272,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4273,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4274,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4275,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4276,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4277,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4278,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
4279,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4280,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4281,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4282,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4283,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4284,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
4285,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4286,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4287,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
4288,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4289,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4290,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4291,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4292,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4293,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4294,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4295,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4296,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4297,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4298,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4299,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
4300,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4301,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4302,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4303,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4304,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Water
4305,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4306,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4307,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4308,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4309,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4310,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4311,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4312,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4313,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4314,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4315,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4316,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4317,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4318,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
4319,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4320,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4321,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4322,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4323,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4324,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
4325,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4326,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4327,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
4328,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
4329,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4330,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4331,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4332,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4333,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4334,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4335,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
4336,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
4337,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4338,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
4339,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4340,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4341,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4342,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4343,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4344,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4345,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4346,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4347,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4348,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4349,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4350,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4351,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4352,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
4353,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4354,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
4355,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4356,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
4357,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4358,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4359,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
4360,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
4361,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4362,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4363,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4364,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4365,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4366,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4367,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4368,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4369,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4370,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4371,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4372,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4373,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4374,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4375,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4376,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4377,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4378,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4379,Cropland,Bareland,Water,NULL,Water,Bareland,Grassland,Bareland
4380,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4381,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4382,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4383,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
4384,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
4385,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4386,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4387,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4388,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4389,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4390,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Built-up
4391,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4392,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4393,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4394,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4395,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4396,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4397,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4398,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4399,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4400,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4401,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4402,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4403,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
4404,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
4405,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4406,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4407,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4408,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4409,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4410,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4411,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4412,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4413,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4414,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4415,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4416,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4417,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4418,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
4419,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
4420,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4421,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4422,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4423,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4424,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4425,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
4426,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4427,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4428,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4429,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4430,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4431,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4432,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4433,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4434,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4435,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4436,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4437,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4438,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4439,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4440,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4441,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
4442,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4443,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4444,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4445,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4446,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4447,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
4448,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
4449,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4450,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4451,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4452,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4453,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4454,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
4455,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4456,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4457,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4458,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4459,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4460,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4461,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4462,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
4463,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4464,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4465,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4466,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4467,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4468,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4469,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4470,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4471,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4472,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4473,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4474,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
4475,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4476,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
4477,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4478,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4479,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4480,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4481,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4482,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4483,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4484,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4485,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4486,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4487,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4488,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4489,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4490,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4491,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4492,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4493,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4494,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4495,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4496,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4497,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4498,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4499,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4500,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4501,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4502,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4503,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4504,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
4505,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4506,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4507,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
4508,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4509,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4510,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4511,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4512,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4513,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4514,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4515,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4516,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4517,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4518,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4519,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4520,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4521,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4522,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4523,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4524,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4525,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4526,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4527,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4528,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4529,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4530,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4531,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
4532,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4533,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4534,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4535,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4536,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4537,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4538,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4539,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4540,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
