Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MZS_M_R
2368,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2369,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
2370,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2371,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2372,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2373,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2374,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2375,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2376,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
2377,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2378,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
2379,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2380,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
2381,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2382,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2383,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2384,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2385,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2386,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2387,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2388,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2389,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2390,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2391,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2392,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2393,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2394,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2395,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2396,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2397,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2398,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2399,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
2400,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2401,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
2402,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2403,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2404,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Water
2405,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2406,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2407,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2408,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2409,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
2410,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
2411,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2412,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2413,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2414,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2415,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2416,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2417,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2418,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2419,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
2420,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
2421,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
2422,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
2423,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Water
2424,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2425,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2426,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2427,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2428,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2429,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2430,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2431,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2432,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2433,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2434,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2435,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2436,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2437,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2438,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2439,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2440,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2441,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2442,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2443,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2444,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2445,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2446,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2447,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
2448,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
2449,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
2450,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2451,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2452,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
2453,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2454,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2455,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
2456,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2457,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2458,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2459,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2460,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2461,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
2462,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
2463,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
2464,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Bareland,Forest
2465,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2466,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2467,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2468,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2469,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2470,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2471,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2472,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2473,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2474,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2475,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2476,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2477,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2478,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
2479,Forest,NULL,Water,NULL,Water,NULL,Forest,Forest
2480,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2481,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
2482,Forest,NULL,Water,NULL,Water,Grassland,Water,Water
2483,Forest,NULL,Water,NULL,Water,Grassland,Forest,Forest
2484,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
2485,Forest,NULL,Water,NULL,Water,Water,Forest,Water
2486,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Forest
2487,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Bareland
2488,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Forest
2489,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
2490,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
2491,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
2492,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
2493,Forest,NULL,Water,Water,Water,Grassland,Wetland,Water
2494,Forest,NULL,Water,Water,Water,Grassland,Water,Forest
2495,Forest,NULL,Water,Water,Water,Grassland,Forest,Forest
2496,Forest,NULL,Water,Water,Water,Water,Wetland,Water
2497,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
2498,Forest,NULL,Water,Water,Water,Water,Water,Water
2499,Forest,NULL,Water,Water,Water,Water,Forest,Water
2500,Forest,NULL,Water,Water,Water,Water,Forest,Forest
2501,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2502,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2503,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2504,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2505,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2506,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2507,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2508,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2509,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2510,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2511,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2512,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2513,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2514,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2515,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2516,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2517,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2518,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2519,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2520,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2521,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2522,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2523,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2524,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2525,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2526,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2527,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2528,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2529,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2530,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2531,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2532,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2533,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2534,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2535,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
2536,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Water
2537,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2538,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2539,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2540,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2541,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
2542,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2543,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2544,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
2545,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2546,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2547,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2548,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
2549,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
2550,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2551,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2552,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2553,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2554,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2555,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
2556,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2557,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2558,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
2559,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2560,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
2561,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2562,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
2563,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2564,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2565,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2566,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2567,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2568,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2569,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2570,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2571,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2572,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2573,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2574,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2575,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2576,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2577,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2578,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2579,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2580,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
2581,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2582,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
2583,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Water
2584,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
2585,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
2586,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2587,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2588,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2589,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2590,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2591,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2592,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2593,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2594,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2595,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2596,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2597,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2598,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2599,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2600,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2601,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2602,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2603,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2604,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2605,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2606,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2607,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2608,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2609,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2610,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2611,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2612,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2613,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2614,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2615,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2616,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2617,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2618,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2619,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2620,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2621,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2622,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2623,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2624,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2625,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2626,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2627,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2628,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2629,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2630,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
2631,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2632,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2633,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2634,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2635,Forest,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Forest
2636,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2637,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2638,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2639,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2640,Forest,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
2641,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
2642,Forest,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
2643,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
2644,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Water
2645,Forest,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
2646,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
2647,Forest,Bareland,Water,Non_Water,Water,Water,Water,Water
2648,Forest,Bareland,Water,Water,Water,Bareland,Wetland,Water
2649,Forest,Bareland,Water,Water,Water,Water,Water,Water
2650,Forest,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
2651,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2652,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2653,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2654,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2655,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
2656,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2657,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2658,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2659,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2660,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2661,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2662,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2663,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2664,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2665,Forest,Built-up,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
2666,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2667,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2668,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2669,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2670,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2671,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2672,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2673,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2674,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2675,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2676,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2677,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2678,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2679,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2680,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2681,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2682,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2683,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2684,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2685,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2686,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
2687,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
2688,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2689,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Water
2690,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2691,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Built-up
2692,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2693,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2694,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2695,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2696,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2697,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2698,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2699,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2700,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2701,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2702,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
