Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGL_M_R
679,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
680,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
681,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
682,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
683,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
684,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
685,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
686,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
687,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
688,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
689,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
690,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
691,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
692,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Bareland
693,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
694,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
695,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
696,Grassland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
697,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
698,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
699,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
700,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
701,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
702,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
703,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
704,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
705,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
706,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
707,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
708,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
709,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
710,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
711,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
712,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
713,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
714,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
715,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
716,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
717,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
718,Grassland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
719,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
720,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
721,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
722,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
723,Grassland,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
724,Grassland,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
725,Grassland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
726,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
727,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
728,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
729,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
730,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
731,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
732,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
733,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
734,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
735,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
736,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
737,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
738,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
739,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
740,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
741,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
742,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
743,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
744,Grassland,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
745,Grassland,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
746,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
747,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
748,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
749,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
750,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
751,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
752,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
753,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
754,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
755,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
756,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
757,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
758,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
759,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
760,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
761,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
762,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
763,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
764,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
765,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
766,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
767,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
768,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
769,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
770,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
771,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
772,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
773,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
774,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
775,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
776,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
777,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
778,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
779,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
780,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
781,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
782,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
783,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
784,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
785,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
786,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
787,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
788,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
789,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
790,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
791,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
792,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
793,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
794,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
795,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
796,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
797,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
798,Cropland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
799,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
800,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
801,Cropland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
802,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
803,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
804,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
805,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
806,Cropland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
807,Cropland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
808,Cropland,NULL,Water,NULL,Water,Water,Grassland,Grassland
809,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
810,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
811,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
812,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
813,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
814,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
815,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
816,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
817,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
818,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
819,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
820,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
821,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
822,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
823,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
824,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
825,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
826,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
827,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
828,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
829,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
830,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
831,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
832,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
833,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
834,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
835,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
836,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
837,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
838,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
839,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
840,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
841,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
842,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
843,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
844,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
845,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
846,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
847,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
848,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
849,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
850,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
851,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
852,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
853,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
854,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
855,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
856,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
857,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
858,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
859,Cropland,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
860,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
861,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
862,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
863,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
864,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
865,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
866,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
867,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
868,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
869,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
870,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
871,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
872,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
873,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
874,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
875,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
876,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
877,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
878,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
879,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
880,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
881,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
882,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
883,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
884,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
885,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
886,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
887,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
888,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
889,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
890,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
891,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
892,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
893,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
894,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
895,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
896,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
897,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
898,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
899,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
900,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
901,Cropland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
902,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
903,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
904,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
905,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
906,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
907,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
908,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
909,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
910,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
911,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
912,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
913,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
914,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
915,Wetland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
916,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
917,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
918,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
919,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
920,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
921,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
922,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
923,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
924,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
925,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
926,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
927,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
928,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
929,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
930,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
931,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
932,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
933,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
934,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
935,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
936,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
937,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
938,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
939,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
940,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
941,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
942,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
943,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
944,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
945,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
946,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
947,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
948,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
949,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
950,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
951,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
952,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
953,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
954,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
955,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
956,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
957,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
958,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
959,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
960,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
961,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
962,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
963,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
964,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
965,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
966,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
967,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
968,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
969,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
970,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
971,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
972,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
973,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
974,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
975,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
976,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
977,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
978,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
979,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
980,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
981,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
982,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
983,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
984,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
985,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
986,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
987,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
988,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
989,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
990,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
991,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
992,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
993,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
994,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
995,Bareland,Water,Water,Water,Water,Water,Water,Water
996,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
997,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
998,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
999,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1000,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1001,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1002,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1003,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1004,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1005,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
