Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWR_M_R
3459,Water,Water,Water,NULL,Water,Water,Grassland,Forest
3460,Water,Water,Water,NULL,Water,Water,Wetland,Water
3461,Water,Water,Water,NULL,Water,Water,Wetland,Forest
3462,Water,Water,Water,NULL,Water,Water,Built-up,Grassland
3463,Water,Water,Water,NULL,Water,Water,Built-up,Water
3464,Water,Water,Water,NULL,Water,Water,Water,Grassland
3465,Water,Water,Water,NULL,Water,Water,Water,Wetland
3466,Water,Water,Water,NULL,Water,Water,Water,Bareland
3467,Water,Water,Water,NULL,Water,Water,Water,Water
3468,Water,Water,Water,NULL,Water,Water,Water,Forest
3469,Water,Water,Water,NULL,Water,Water,Forest,Water
3470,Water,Water,Water,NULL,Water,Water,Forest,Forest
3471,Water,Water,Water,NULL,Water,Forest,Grassland,Forest
3472,Water,Water,Water,NULL,Water,Forest,Wetland,Wetland
3473,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
3474,Water,Water,Water,NULL,Water,Forest,Water,Water
3475,Water,Water,Water,NULL,Water,Forest,Water,Forest
3476,Water,Water,Water,Non_Water,Water,NULL,Wetland,Forest
3477,Water,Water,Water,Non_Water,Water,NULL,Water,Wetland
3478,Water,Water,Water,Non_Water,Water,NULL,Water,Water
3479,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
3480,Water,Water,Water,Non_Water,Water,Grassland,Water,Forest
3481,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
3482,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
3483,Water,Water,Water,Non_Water,Water,Bareland,Water,Wetland
3484,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
3485,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
3486,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
3487,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
3488,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
3489,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
3490,Water,Water,Water,Non_Water,Water,Water,Water,Water
3491,Water,Water,Water,Non_Water,Water,Water,Water,Forest
3492,Water,Water,Water,Non_Water,Water,Water,Forest,Water
3493,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
3494,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
3495,Water,Water,Water,Water,Water,NULL,Wetland,Wetland
3496,Water,Water,Water,Water,Water,NULL,Wetland,Forest
3497,Water,Water,Water,Water,Water,NULL,Water,Grassland
3498,Water,Water,Water,Water,Water,NULL,Water,Wetland
3499,Water,Water,Water,Water,Water,NULL,Water,Water
3500,Water,Water,Water,Water,Water,NULL,Water,Forest
3501,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
3502,Water,Water,Water,Water,Water,Grassland,Grassland,Water
3503,Water,Water,Water,Water,Water,Grassland,Water,Grassland
3504,Water,Water,Water,Water,Water,Grassland,Water,Wetland
3505,Water,Water,Water,Water,Water,Grassland,Water,Water
3506,Water,Water,Water,Water,Water,Grassland,Water,Forest
3507,Water,Water,Water,Water,Water,Wetland,Grassland,Forest
3508,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
3509,Water,Water,Water,Water,Water,Wetland,Water,Grassland
3510,Water,Water,Water,Water,Water,Wetland,Water,Wetland
3511,Water,Water,Water,Water,Water,Wetland,Water,Water
3512,Water,Water,Water,Water,Water,Wetland,Water,Forest
3513,Water,Water,Water,Water,Water,Wetland,Forest,Water
3514,Water,Water,Water,Water,Water,Bareland,Wetland,Forest
3515,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
3516,Water,Water,Water,Water,Water,Bareland,Bareland,Water
3517,Water,Water,Water,Water,Water,Bareland,Water,Grassland
3518,Water,Water,Water,Water,Water,Bareland,Water,Wetland
3519,Water,Water,Water,Water,Water,Bareland,Water,Bareland
3520,Water,Water,Water,Water,Water,Bareland,Water,Water
3521,Water,Water,Water,Water,Water,Bareland,Water,Forest
3522,Water,Water,Water,Water,Water,Water,NULL,Grassland
3523,Water,Water,Water,Water,Water,Water,NULL,Water
3524,Water,Water,Water,Water,Water,Water,Grassland,Water
3525,Water,Water,Water,Water,Water,Water,Grassland,Forest
3526,Water,Water,Water,Water,Water,Water,Wetland,Grassland
3527,Water,Water,Water,Water,Water,Water,Wetland,Wetland
3528,Water,Water,Water,Water,Water,Water,Wetland,Water
3529,Water,Water,Water,Water,Water,Water,Wetland,Forest
3530,Water,Water,Water,Water,Water,Water,Bareland,Water
3531,Water,Water,Water,Water,Water,Water,Built-up,Grassland
3532,Water,Water,Water,Water,Water,Water,Built-up,Water
3533,Water,Water,Water,Water,Water,Water,Water,Grassland
3534,Water,Water,Water,Water,Water,Water,Water,Wetland
3535,Water,Water,Water,Water,Water,Water,Water,Bareland
3536,Water,Water,Water,Water,Water,Water,Water,Water
3537,Water,Water,Water,Water,Water,Water,Water,Forest
3538,Water,Water,Water,Water,Water,Water,Forest,Water
3539,Water,Water,Water,Water,Water,Water,Forest,Forest
3540,Water,Water,Water,Water,Water,Forest,Grassland,Forest
3541,Water,Water,Water,Water,Water,Forest,Wetland,Forest
3542,Water,Water,Water,Water,Water,Forest,Water,Water
3543,Water,Water,Water,Water,Water,Forest,Water,Forest
3544,Water,Water,Water,Water,Water,Forest,Forest,Forest
3545,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3546,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3547,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3548,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
3549,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3550,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3551,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3552,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3553,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3554,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3555,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3556,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3557,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3558,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3559,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3560,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3561,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3562,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3563,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
3564,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3565,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3566,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
3567,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
3568,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3569,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3570,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
3571,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3572,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3573,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3574,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3575,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3576,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3577,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
3578,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3579,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3580,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3581,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3582,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
3583,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
3584,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3585,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
3586,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3587,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3588,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3589,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3590,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
3591,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3592,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3593,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3594,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
3595,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
3596,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3597,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3598,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3599,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
3600,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3601,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3602,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3603,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3604,Water,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3605,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3606,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3607,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3608,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3609,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3610,Water,Forest,Wetland,NULL,Wetland,Water,Water,Water
3611,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3612,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
3613,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
3614,Water,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3615,Water,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
3616,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
3617,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3618,Water,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3619,Water,Forest,Wetland,Water,Wetland,Water,Water,Wetland
3620,Water,Forest,Wetland,Water,Wetland,Forest,Water,Forest
3621,Water,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
3622,Water,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3623,Water,Forest,Water,NULL,Water,Water,Water,Wetland
3624,Water,Forest,Water,Non_Water,Water,Water,Water,Forest
3625,Water,Forest,Water,Water,Water,NULL,Water,Forest
3626,Water,Forest,Water,Water,Water,Water,Water,Grassland
3627,Water,Forest,Water,Water,Water,Water,Water,Wetland
3628,Water,Forest,Water,Water,Water,Water,Water,Water
3629,Water,Forest,Water,Water,Water,Water,Water,Forest
3630,Water,Forest,Water,Water,Water,Forest,Water,Forest
3631,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3632,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3633,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
3634,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3635,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3636,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3637,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
3638,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
3639,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
3640,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3641,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3642,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3643,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3644,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
3645,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3646,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
3647,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3648,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3649,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
3650,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3651,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3652,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
3653,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3654,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
3655,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3656,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
3657,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3658,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3659,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
3660,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3661,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3662,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3663,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3664,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3665,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3666,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3667,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3668,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3669,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3670,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3671,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3672,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3673,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3674,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
3675,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3676,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3677,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3678,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
3679,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3680,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3681,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3682,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3683,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3684,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
3685,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
3686,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3687,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3688,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3689,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3690,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
3691,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3692,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
3693,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3694,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3695,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3696,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3697,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
3698,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3699,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3700,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
3701,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3702,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3703,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3704,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3705,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3706,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3707,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
3708,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
3709,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
3710,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
3711,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3712,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
3713,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3714,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3715,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3716,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
3717,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
3718,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
3719,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
3720,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3721,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3722,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3723,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3724,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3725,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3726,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3727,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3728,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
3729,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3730,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
3731,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
3732,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
3733,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
3734,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
3735,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
3736,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Water,Forest
3737,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
3738,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
3739,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3740,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
3741,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3742,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3743,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3744,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3745,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3746,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3747,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
3748,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3749,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3750,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3751,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3752,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3753,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3754,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3755,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3756,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3757,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3758,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3759,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3760,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3761,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
3762,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3763,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
3764,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3765,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3766,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
3767,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
3768,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3769,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3770,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
3771,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3772,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3773,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3774,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3775,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3776,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3777,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3778,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
3779,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3780,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3781,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
3782,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3783,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3784,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3785,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
3786,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3787,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3788,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3789,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3790,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3791,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3792,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3793,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3794,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3795,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3796,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3797,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3798,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
3799,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3800,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3801,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3802,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
3803,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3804,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3805,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3806,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3807,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3808,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
3809,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
3810,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3811,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
3812,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3813,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
