Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVM_M_R
1735,Bareland,Cropland,Forest,Water,Non_Wetland,Grassland
1736,Bareland,Cropland,Forest,Water,Non_Wetland,Bareland
1737,Bareland,Cropland,Forest,Water,Non_Wetland,Water
1738,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1739,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1740,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water
1741,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1742,Bareland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1743,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1744,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1745,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1746,Bareland,Wetland,Grassland,NULL,Non_Wetland,Built-up
1747,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water
1748,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
1749,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1750,Bareland,Wetland,Cropland,NULL,Non_Wetland,Wetland
1751,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
1752,Bareland,Wetland,Wetland,NULL,Wetland,Water
1753,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1754,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1755,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1756,Bareland,Wetland,Bareland,NULL,Non_Wetland,Built-up
1757,Bareland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1758,Bareland,Wetland,Water,NULL,Water,Wetland
1759,Bareland,Wetland,Water,Water,Water,Water
1760,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland
1761,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland
1762,Bareland,Wetland,Forest,NULL,Non_Wetland,Water
1763,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1764,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL
1765,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
1766,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1767,Bareland,Bareland,NULL,NULL,Non_Wetland,Permanent_ice_and_snow
1768,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
1769,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1770,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1771,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1772,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
1773,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
1774,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Forest
1775,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1776,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1777,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1778,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland
1779,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1780,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
1781,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
1782,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1783,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1784,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1785,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up
1786,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1787,Bareland,Bareland,Grassland,NULL,Non_Wetland,Permanent_ice_and_snow
1788,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1789,Bareland,Bareland,Grassland,Water,Non_Wetland,Built-up
1790,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1791,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1792,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1793,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1794,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up
1795,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water
1796,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
1797,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1798,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1799,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water
1800,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Forest
1801,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1802,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1803,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1804,Bareland,Bareland,Wetland,NULL,Wetland,Water
1805,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
1806,Bareland,Bareland,Wetland,Non_Water,Wetland,Cropland
1807,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1808,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1809,Bareland,Bareland,Wetland,Non_Water,Wetland,Forest
1810,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1811,Bareland,Bareland,Wetland,Water,Wetland,Cropland
1812,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1813,Bareland,Bareland,Wetland,Water,Wetland,Water
1814,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
1815,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1816,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1817,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1818,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1819,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1820,Bareland,Bareland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1821,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
1822,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1823,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1824,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1825,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1826,Bareland,Bareland,Bareland,Water,Non_Wetland,Cropland
1827,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1828,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1829,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1830,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1831,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1832,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1833,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1834,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1835,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1836,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1837,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1838,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1839,Bareland,Bareland,Water,NULL,NULL,Grassland
1840,Bareland,Bareland,Water,NULL,NULL,Bareland
1841,Bareland,Bareland,Water,NULL,NULL,Water
1842,Bareland,Bareland,Water,NULL,NULL,Permanent_ice_and_snow
1843,Bareland,Bareland,Water,NULL,Water,NULL
1844,Bareland,Bareland,Water,NULL,Water,Grassland
1845,Bareland,Bareland,Water,NULL,Water,Bareland
1846,Bareland,Bareland,Water,NULL,Water,Water
1847,Bareland,Bareland,Water,NULL,Water,Permanent_ice_and_snow
1848,Bareland,Bareland,Water,Non_Water,Water,Water
1849,Bareland,Bareland,Water,Water,NULL,Water
1850,Bareland,Bareland,Water,Water,Water,Grassland
1851,Bareland,Bareland,Water,Water,Water,Bareland
1852,Bareland,Bareland,Water,Water,Water,Water
1853,Bareland,Bareland,Water,Water,Water,Permanent_ice_and_snow
1854,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1855,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1856,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Water
1857,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1858,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1859,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1860,Bareland,Bareland,Forest,NULL,Non_Wetland,Water
1861,Bareland,Bareland,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
1862,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
1863,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
1864,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest
1865,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1866,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1867,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1868,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1869,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1870,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water
1871,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1872,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1873,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
1874,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up
1875,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
1876,Bareland,Built-up,Shrubland,Water,Non_Wetland,Grassland
1877,Bareland,Built-up,Shrubland,Water,Non_Wetland,Cropland
1878,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland
1879,Bareland,Built-up,Shrubland,Water,Non_Wetland,Built-up
1880,Bareland,Built-up,Shrubland,Water,Non_Wetland,Water
1881,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1882,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1883,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1884,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1885,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1886,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
1887,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1888,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
1889,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1890,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Forest
1891,Bareland,Built-up,Grassland,Water,Non_Wetland,Cropland
1892,Bareland,Built-up,Grassland,Water,Non_Wetland,Water
1893,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
1894,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1895,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1896,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1897,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1898,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1899,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1900,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
1901,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1902,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up
1903,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Water
1904,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1905,Bareland,Built-up,Cropland,Water,Non_Wetland,Grassland
1906,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland
1907,Bareland,Built-up,Cropland,Water,Non_Wetland,Water
1908,Bareland,Built-up,Wetland,NULL,Wetland,Grassland
1909,Bareland,Built-up,Wetland,NULL,Wetland,Bareland
1910,Bareland,Built-up,Wetland,NULL,Wetland,Water
1911,Bareland,Built-up,Wetland,Non_Water,Wetland,Grassland
1912,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland
1913,Bareland,Built-up,Wetland,Non_Water,Wetland,Water
1914,Bareland,Built-up,Wetland,Water,Wetland,Grassland
1915,Bareland,Built-up,Wetland,Water,Wetland,Cropland
1916,Bareland,Built-up,Wetland,Water,Wetland,Bareland
1917,Bareland,Built-up,Wetland,Water,Wetland,Water
1918,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
1919,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1920,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1921,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1922,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1923,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water
1924,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest
1925,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
1926,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Cropland
1927,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1928,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Water
1929,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Forest
1930,Bareland,Built-up,Bareland,Water,Non_Wetland,Grassland
1931,Bareland,Built-up,Bareland,Water,Non_Wetland,Cropland
1932,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1933,Bareland,Built-up,Bareland,Water,Non_Wetland,Water
1934,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1935,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1936,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1937,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1938,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water
1939,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1940,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1941,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
1942,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
1943,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Water
1944,Bareland,Built-up,Built-up,Water,Non_Wetland,Grassland
1945,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
1946,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
1947,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
1948,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up
1949,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest
1950,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Grassland
1951,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Cropland
1952,Bareland,Built-up,Forest,Water,Non_Wetland,Grassland
1953,Bareland,Built-up,Forest,Water,Non_Wetland,Cropland
1954,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1955,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
1956,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1957,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1958,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up
1959,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1960,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1961,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1962,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1963,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1964,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1965,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Built-up
1966,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1967,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
1968,Bareland,Water,Shrubland,Water,Non_Wetland,Cropland
1969,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
1970,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1971,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1972,Bareland,Water,Shrubland,Water,Non_Wetland,Forest
1973,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1974,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
1975,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1976,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1977,Bareland,Water,Grassland,NULL,Non_Wetland,Built-up
1978,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1979,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1980,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1981,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1982,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
1983,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1984,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
1985,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1986,Bareland,Water,Grassland,Water,Non_Wetland,Built-up
1987,Bareland,Water,Grassland,Water,Non_Wetland,Water
1988,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1989,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1990,Bareland,Water,Cropland,NULL,Non_Wetland,Wetland
1991,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1992,Bareland,Water,Cropland,NULL,Non_Wetland,Built-up
1993,Bareland,Water,Cropland,NULL,Non_Wetland,Water
1994,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1995,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1996,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1997,Bareland,Water,Cropland,Non_Water,Non_Wetland,Wetland
1998,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1999,Bareland,Water,Cropland,Non_Water,Non_Wetland,Built-up
2000,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
2001,Bareland,Water,Cropland,Non_Water,Non_Wetland,Forest
2002,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
2003,Bareland,Water,Cropland,Water,Non_Wetland,Wetland
2004,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
2005,Bareland,Water,Cropland,Water,Non_Wetland,Water
2006,Bareland,Water,Cropland,Water,Non_Wetland,Forest
2007,Bareland,Water,Wetland,NULL,Wetland,NULL
2008,Bareland,Water,Wetland,NULL,Wetland,Grassland
2009,Bareland,Water,Wetland,NULL,Wetland,Wetland
2010,Bareland,Water,Wetland,NULL,Wetland,Bareland
2011,Bareland,Water,Wetland,NULL,Wetland,Built-up
2012,Bareland,Water,Wetland,NULL,Wetland,Water
2013,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
2014,Bareland,Water,Wetland,Non_Water,Wetland,Cropland
2015,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
2016,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
2017,Bareland,Water,Wetland,Non_Water,Wetland,Water
2018,Bareland,Water,Wetland,Water,Wetland,Grassland
2019,Bareland,Water,Wetland,Water,Wetland,Cropland
2020,Bareland,Water,Wetland,Water,Wetland,Wetland
2021,Bareland,Water,Wetland,Water,Wetland,Bareland
2022,Bareland,Water,Wetland,Water,Wetland,Built-up
2023,Bareland,Water,Wetland,Water,Wetland,Water
2024,Bareland,Water,Wetland,Water,Wetland,Forest
2025,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
2026,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2027,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
2028,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2029,Bareland,Water,Bareland,NULL,Non_Wetland,Built-up
2030,Bareland,Water,Bareland,NULL,Non_Wetland,Water
2031,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
2032,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
2033,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
2034,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
2035,Bareland,Water,Bareland,Non_Water,Non_Wetland,Built-up
2036,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
2037,Bareland,Water,Bareland,Non_Water,Non_Wetland,Forest
2038,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2039,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
2040,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2041,Bareland,Water,Bareland,Water,Non_Wetland,Built-up
2042,Bareland,Water,Bareland,Water,Non_Wetland,Water
2043,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
2044,Bareland,Water,Built-up,NULL,Non_Wetland,Cropland
2045,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2046,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up
2047,Bareland,Water,Built-up,NULL,Non_Wetland,Water
2048,Bareland,Water,Built-up,Non_Water,Non_Wetland,Grassland
2049,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
2050,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water
2051,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
2052,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
2053,Bareland,Water,Built-up,Water,Non_Wetland,Water
2054,Bareland,Water,Water,NULL,Water,Grassland
2055,Bareland,Water,Water,NULL,Water,Wetland
2056,Bareland,Water,Water,NULL,Water,Bareland
2057,Bareland,Water,Water,NULL,Water,Water
2058,Bareland,Water,Water,Non_Water,Water,Water
2059,Bareland,Water,Water,Water,Water,Grassland
2060,Bareland,Water,Water,Water,Water,Wetland
2061,Bareland,Water,Water,Water,Water,Bareland
2062,Bareland,Water,Water,Water,Water,Water
2063,Bareland,Water,Forest,NULL,Non_Wetland,NULL
2064,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
2065,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
2066,Bareland,Water,Forest,NULL,Non_Wetland,Wetland
2067,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
2068,Bareland,Water,Forest,NULL,Non_Wetland,Built-up
2069,Bareland,Water,Forest,NULL,Non_Wetland,Water
2070,Bareland,Water,Forest,NULL,Non_Wetland,Forest
2071,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland
2072,Bareland,Water,Forest,Non_Water,Non_Wetland,Wetland
2073,Bareland,Water,Forest,Water,Non_Wetland,Grassland
2074,Bareland,Water,Forest,Water,Non_Wetland,Bareland
2075,Bareland,Water,Forest,Water,Non_Wetland,Water
2076,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
2077,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2078,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2079,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2080,Bareland,Permanent_ice_and_snow,Water,NULL,NULL,Bareland
2081,Bareland,Permanent_ice_and_snow,Water,NULL,NULL,Permanent_ice_and_snow
2082,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Bareland
2083,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Permanent_ice_and_snow
2084,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2085,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2086,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
2087,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
2088,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
2089,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
2090,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
2091,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
2092,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
2093,Water,NULL,NULL,NULL,Non_Wetland,NULL
2094,Water,NULL,NULL,NULL,Non_Wetland,Grassland
2095,Water,NULL,NULL,NULL,Non_Wetland,Wetland
2096,Water,NULL,NULL,NULL,Non_Wetland,Bareland
2097,Water,NULL,NULL,NULL,Non_Wetland,Water
2098,Water,NULL,NULL,NULL,Non_Wetland,Permanent_ice_and_snow
2099,Water,NULL,NULL,NULL,Non_Wetland,Forest
2100,Water,NULL,NULL,Water,Non_Wetland,Grassland
2101,Water,NULL,NULL,Water,Non_Wetland,Water
2102,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
2103,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2104,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
2105,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
2106,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
2107,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
2108,Water,NULL,Shrubland,NULL,Non_Wetland,Water
2109,Water,NULL,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2110,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
2111,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2112,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2113,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2114,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
2115,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
2116,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2117,Water,NULL,Shrubland,Water,Non_Wetland,NULL
2118,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
2119,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
2120,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
2121,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
2122,Water,NULL,Shrubland,Water,Non_Wetland,Built-up
2123,Water,NULL,Shrubland,Water,Non_Wetland,Water
2124,Water,NULL,Shrubland,Water,Non_Wetland,Forest
2125,Water,NULL,Grassland,NULL,Non_Wetland,NULL
2126,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2127,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
2128,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
2129,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2130,Water,NULL,Grassland,NULL,Non_Wetland,Built-up
2131,Water,NULL,Grassland,NULL,Non_Wetland,Water
2132,Water,NULL,Grassland,NULL,Non_Wetland,Permanent_ice_and_snow
2133,Water,NULL,Grassland,NULL,Non_Wetland,Forest
2134,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2135,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2136,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2137,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2138,Water,NULL,Grassland,Non_Water,Non_Wetland,Built-up
2139,Water,NULL,Grassland,Non_Water,Non_Wetland,Water
2140,Water,NULL,Grassland,Water,Non_Wetland,NULL
2141,Water,NULL,Grassland,Water,Non_Wetland,Grassland
2142,Water,NULL,Grassland,Water,Non_Wetland,Cropland
