Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDU_M_R
2601,Bareland,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2602,Bareland,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2603,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2604,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2605,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2606,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2607,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2608,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2609,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2610,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2611,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2612,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2613,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
2614,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
2615,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2616,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2617,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2618,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2619,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2620,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2621,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2622,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2623,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2624,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2625,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2626,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2627,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
2628,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2629,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2630,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2631,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2632,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2633,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
2634,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
2635,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2636,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2637,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2638,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2639,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2640,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2641,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2642,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
2643,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2644,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2645,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2646,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2647,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2648,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2649,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2650,Bareland,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2651,Bareland,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2652,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2653,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2654,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
2655,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
2656,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2657,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Water
2658,Bareland,Water,Water,Water,Water,Bareland,Bareland,Grassland
2659,Bareland,Water,Water,Water,Water,Bareland,Bareland,Bareland
2660,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2661,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2662,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2663,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2664,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2665,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2666,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2667,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2668,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2669,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2670,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2671,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2672,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2673,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2674,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2675,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2676,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2677,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2678,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2679,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2680,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2681,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2682,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2683,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2684,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2685,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2686,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2687,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2688,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2689,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2690,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2691,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
2692,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2693,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2694,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2695,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2696,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
2697,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2698,Bareland,Forest,Water,NULL,Water,Bareland,Bareland,Bareland
2699,Bareland,Forest,Water,NULL,Water,Bareland,Bareland,Forest
2700,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2701,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2702,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2703,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2704,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2705,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2706,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2707,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2708,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2709,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2710,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2711,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2712,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2713,Bareland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2714,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2715,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
2716,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2717,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2718,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2719,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2720,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2721,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2722,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2723,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2724,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2725,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2726,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
2727,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2728,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2729,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2730,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
2731,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2732,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2733,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2734,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
2735,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2736,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
2737,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2738,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
2739,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2740,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
2741,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2742,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2743,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
2744,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2745,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
2746,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
2747,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
2748,Water,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
2749,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
2750,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
2751,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
2752,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
2753,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
2754,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Water
2755,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
2756,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
2757,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2758,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2759,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2760,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2761,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2762,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2763,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2764,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2765,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2766,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2767,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
2768,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2769,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2770,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2771,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2772,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
2773,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2774,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2775,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
2776,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2777,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2778,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
2779,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2780,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
2781,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
2782,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2783,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2784,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2785,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2786,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2787,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2788,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
2789,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2790,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
2791,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
2792,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
2793,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2794,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
2795,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
2796,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
2797,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
2798,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
2799,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2800,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2801,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2802,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2803,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2804,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2805,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2806,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2807,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2808,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2809,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2810,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2811,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
2812,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2813,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2814,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2815,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
2816,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2817,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2818,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
2819,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2820,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2821,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2822,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2823,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Water
2824,Water,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2825,Water,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2826,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
2827,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2828,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2829,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2830,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
2831,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2832,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
2833,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
2834,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
2835,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2836,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2837,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2838,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2839,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2840,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2841,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2842,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2843,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2844,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2845,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
2846,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
2847,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
2848,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2849,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
2850,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2851,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2852,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
2853,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2854,Water,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
2855,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2856,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
2857,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
2858,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2859,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2860,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
2861,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
2862,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2863,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2864,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2865,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
2866,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2867,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
2868,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
2869,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
2870,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2871,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
2872,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
2873,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2874,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
2875,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2876,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
2877,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
2878,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
2879,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
2880,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
2881,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
2882,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
2883,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
2884,Water,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Forest
2885,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
2886,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
2887,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
2888,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
2889,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
2890,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
2891,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
2892,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
2893,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Forest
2894,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2895,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2896,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
2897,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2898,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
2899,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2900,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2901,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2902,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2903,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
2904,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
2905,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
2906,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2907,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
2908,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2909,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2910,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2911,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
2912,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2913,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2914,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
2915,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
2916,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
2917,Water,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
2918,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
2919,Water,NULL,Water,NULL,Water,Wetland,Grassland,Forest
2920,Water,NULL,Water,NULL,Water,Wetland,Bareland,Forest
2921,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
2922,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
2923,Water,NULL,Water,NULL,Water,Bareland,Grassland,Water
2924,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
2925,Water,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
2926,Water,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
2927,Water,NULL,Water,NULL,Water,Bareland,Bareland,Water
2928,Water,NULL,Water,NULL,Water,Bareland,Bareland,Forest
2929,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
2930,Water,NULL,Water,NULL,Water,Bareland,Water,Bareland
2931,Water,NULL,Water,NULL,Water,Bareland,Water,Forest
2932,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
2933,Water,NULL,Water,NULL,Water,Water,Grassland,Water
2934,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
2935,Water,NULL,Water,NULL,Water,Water,Water,Water
2936,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
2937,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
2938,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Water
