Value,AFRICA_2024_DynamicWorld_2024_37PDS_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PDS_M_R,AFRICA_2024_GLC_FCS30D_2022_37PDS_M_R,AFRICA_2024_GSW_Yearly_2021_37PDS_M_R,AFRICA_2024_GWL_FCS30D_2022_37PDS_M_R,AFRICA_2024_WorldCover_2021_37PDS_M_R
423,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland
424,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest
425,Grassland,Built-up,Forest,NULL,Non_Wetland,Cropland
426,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Forest
427,Grassland,Water,Wetland,Non_Water,Wetland,Water
428,Grassland,Water,Wetland,Water,Wetland,Cropland
429,Grassland,Water,Wetland,Water,Wetland,Water
430,Grassland,Forest,NULL,NULL,Non_Wetland,NULL
431,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland
432,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland
433,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL
434,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland
435,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL
436,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland
437,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland
438,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL
439,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland
440,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland
441,Grassland,Forest,Forest,NULL,Non_Wetland,NULL
442,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland
443,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland
444,Grassland,Forest,Forest,NULL,Non_Wetland,Forest
445,Cropland,NULL,NULL,NULL,Non_Wetland,NULL
446,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland
447,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland
448,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland
449,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up
450,Cropland,NULL,NULL,NULL,Non_Wetland,Forest
451,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL
452,Cropland,NULL,NULL,Non_Water,Non_Wetland,Cropland
453,Cropland,NULL,NULL,Water,Non_Wetland,Cropland
454,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL
455,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland
456,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland
457,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland
458,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up
459,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water
460,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest
461,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
462,Cropland,NULL,Shrubland,Water,Non_Wetland,Cropland
463,Cropland,NULL,Shrubland,Water,Non_Wetland,Bareland
464,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL
465,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland
466,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland
467,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland
468,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up
469,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest
470,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL
471,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
472,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
473,Cropland,NULL,Grassland,Water,Non_Wetland,Grassland
474,Cropland,NULL,Grassland,Water,Non_Wetland,Cropland
475,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL
476,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland
477,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland
478,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland
479,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland
480,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up
481,Cropland,NULL,Cropland,NULL,Non_Wetland,Water
482,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest
483,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL
484,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
485,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
486,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Forest
487,Cropland,NULL,Cropland,Water,Non_Wetland,NULL
488,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland
489,Cropland,NULL,Cropland,Water,Non_Wetland,Cropland
490,Cropland,NULL,Cropland,Water,Non_Wetland,Bareland
491,Cropland,NULL,Cropland,Water,Non_Wetland,Water
492,Cropland,NULL,Wetland,NULL,Wetland,Cropland
493,Cropland,NULL,Wetland,Non_Water,Wetland,Cropland
494,Cropland,NULL,Wetland,Non_Water,Wetland,Bareland
495,Cropland,NULL,Wetland,Water,Wetland,Cropland
496,Cropland,NULL,Wetland,Water,Wetland,Bareland
497,Cropland,NULL,Wetland,Water,Wetland,Water
498,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
499,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
500,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
501,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
502,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL
503,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland
504,Cropland,NULL,Bareland,NULL,Non_Wetland,Cropland
505,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland
506,Cropland,NULL,Bareland,NULL,Non_Wetland,Built-up
507,Cropland,NULL,Bareland,NULL,Non_Wetland,Water
508,Cropland,NULL,Bareland,NULL,Non_Wetland,Forest
509,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
510,Cropland,NULL,Bareland,Water,Non_Wetland,Grassland
511,Cropland,NULL,Bareland,Water,Non_Wetland,Cropland
512,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL
513,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland
514,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland
515,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland
516,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up
517,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest
518,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
519,Cropland,NULL,Built-up,Water,Non_Wetland,Grassland
520,Cropland,NULL,Forest,NULL,Non_Wetland,NULL
521,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland
522,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland
523,Cropland,NULL,Forest,NULL,Non_Wetland,Forest
524,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL
525,Cropland,NULL,Forest,Non_Water,Non_Wetland,Cropland
526,Cropland,NULL,Forest,Non_Water,Non_Wetland,Forest
527,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL
528,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland
529,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland
530,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland
531,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up
532,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest
533,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
534,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL
535,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
536,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
537,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
538,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
539,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
540,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest
541,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
542,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
543,Cropland,Cropland,Shrubland,Water,Non_Wetland,Cropland
544,Cropland,Cropland,Shrubland,Water,Non_Wetland,Forest
545,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL
546,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland
547,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland
548,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland
549,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland
550,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up
551,Cropland,Cropland,Grassland,NULL,Non_Wetland,Water
552,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest
553,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
554,Cropland,Cropland,Grassland,Water,Non_Wetland,Cropland
555,Cropland,Cropland,Grassland,Water,Non_Wetland,Bareland
556,Cropland,Cropland,Grassland,Water,Non_Wetland,Water
557,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL
558,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland
559,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland
560,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland
561,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up
562,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water
563,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest
564,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
565,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
566,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL
567,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland
568,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland
569,Cropland,Cropland,Cropland,Water,Non_Wetland,Bareland
570,Cropland,Cropland,Cropland,Water,Non_Wetland,Water
571,Cropland,Cropland,Wetland,NULL,Wetland,Cropland
572,Cropland,Cropland,Wetland,Non_Water,Wetland,Cropland
573,Cropland,Cropland,Wetland,Water,Wetland,Grassland
574,Cropland,Cropland,Wetland,Water,Wetland,Cropland
575,Cropland,Cropland,Wetland,Water,Wetland,Water
576,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
577,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
578,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
579,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL
580,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland
581,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland
582,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland
583,Cropland,Cropland,Bareland,NULL,Non_Wetland,Built-up
584,Cropland,Cropland,Bareland,NULL,Non_Wetland,Water
585,Cropland,Cropland,Bareland,NULL,Non_Wetland,Forest
586,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
587,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
588,Cropland,Cropland,Bareland,Water,Non_Wetland,Grassland
589,Cropland,Cropland,Bareland,Water,Non_Wetland,Cropland
590,Cropland,Cropland,Bareland,Water,Non_Wetland,Bareland
591,Cropland,Cropland,Bareland,Water,Non_Wetland,Water
592,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL
593,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland
594,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland
595,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland
596,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up
597,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Forest
598,Cropland,Cropland,Built-up,Water,Non_Wetland,Cropland
599,Cropland,Cropland,Built-up,Water,Non_Wetland,Bareland
600,Cropland,Cropland,Water,NULL,Water,Cropland
601,Cropland,Cropland,Water,Water,Water,Cropland
602,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL
603,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland
604,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland
605,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland
606,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up
607,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest
608,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
609,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Forest
610,Cropland,Cropland,Forest,Water,Non_Wetland,Cropland
611,Cropland,Bareland,NULL,NULL,Non_Wetland,Cropland
612,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
613,Cropland,Bareland,Grassland,NULL,Non_Wetland,Grassland
614,Cropland,Bareland,Grassland,NULL,Non_Wetland,Cropland
615,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland
616,Cropland,Bareland,Grassland,NULL,Non_Wetland,Built-up
617,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland
618,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland
619,Cropland,Bareland,Bareland,NULL,Non_Wetland,Cropland
620,Cropland,Bareland,Bareland,NULL,Non_Wetland,Bareland
621,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL
622,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland
623,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland
624,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland
625,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up
626,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest
627,Cropland,Built-up,NULL,Non_Water,Non_Wetland,Cropland
628,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL
629,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
630,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
631,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
632,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
633,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest
634,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL
635,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland
636,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland
637,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland
638,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up
639,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest
640,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
641,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL
642,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland
643,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland
644,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland
645,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up
646,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest
647,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
648,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Forest
649,Cropland,Built-up,Cropland,Water,Non_Wetland,Cropland
650,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
651,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
652,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
653,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL
654,Cropland,Built-up,Bareland,NULL,Non_Wetland,Grassland
655,Cropland,Built-up,Bareland,NULL,Non_Wetland,Cropland
656,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland
657,Cropland,Built-up,Bareland,NULL,Non_Wetland,Built-up
658,Cropland,Built-up,Bareland,NULL,Non_Wetland,Forest
659,Cropland,Built-up,Bareland,Water,Non_Wetland,Grassland
660,Cropland,Built-up,Bareland,Water,Non_Wetland,Cropland
661,Cropland,Built-up,Bareland,Water,Non_Wetland,Bareland
662,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL
663,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland
664,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland
665,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland
666,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up
667,Cropland,Built-up,Built-up,NULL,Non_Wetland,Forest
668,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL
669,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland
670,Cropland,Built-up,Forest,NULL,Non_Wetland,Cropland
671,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest
672,Cropland,Built-up,Forest,Non_Water,Non_Wetland,Cropland
673,Cropland,Water,NULL,NULL,Non_Wetland,Cropland
674,Cropland,Water,Grassland,NULL,Non_Wetland,Cropland
675,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland
676,Cropland,Water,Cropland,NULL,Non_Wetland,Cropland
677,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland
678,Cropland,Water,Cropland,Non_Water,Non_Wetland,Cropland
679,Cropland,Water,Cropland,Water,Non_Wetland,Cropland
680,Cropland,Water,Wetland,Non_Water,Wetland,Cropland
681,Cropland,Water,Wetland,Water,Wetland,Grassland
682,Cropland,Water,Wetland,Water,Wetland,Cropland
683,Cropland,Water,Bareland,NULL,Non_Wetland,Cropland
684,Cropland,Water,Bareland,NULL,Non_Wetland,Bareland
685,Cropland,Water,Bareland,Water,Non_Wetland,Cropland
686,Cropland,Water,Built-up,NULL,Non_Wetland,Cropland
687,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland
688,Cropland,Water,Built-up,Non_Water,Non_Wetland,Cropland
689,Cropland,Forest,NULL,NULL,Non_Wetland,NULL
690,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland
691,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland
692,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland
693,Cropland,Forest,NULL,NULL,Non_Wetland,Forest
694,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL
695,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland
696,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland
697,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest
698,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL
699,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland
700,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland
701,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland
702,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest
703,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL
704,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland
705,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland
706,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland
707,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest
708,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL
709,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland
710,Cropland,Forest,Bareland,Water,Non_Wetland,Cropland
711,Cropland,Forest,Bareland,Water,Non_Wetland,Wetland
712,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL
713,Cropland,Forest,Built-up,NULL,Non_Wetland,Cropland
714,Cropland,Forest,Built-up,NULL,Non_Wetland,Water
715,Cropland,Forest,Water,NULL,Water,Cropland
716,Cropland,Forest,Water,NULL,Water,Wetland
717,Cropland,Forest,Water,Water,Water,Wetland
718,Cropland,Forest,Forest,NULL,Non_Wetland,NULL
719,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland
720,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland
721,Cropland,Forest,Forest,NULL,Non_Wetland,Water
722,Cropland,Forest,Forest,NULL,Non_Wetland,Forest
723,Wetland,NULL,NULL,Water,Non_Wetland,Water
724,Wetland,NULL,Shrubland,NULL,Non_Wetland,Cropland
725,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
726,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland
727,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland
728,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL
729,Wetland,NULL,Cropland,Water,Non_Wetland,NULL
730,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland
731,Wetland,NULL,Cropland,Water,Non_Wetland,Cropland
732,Wetland,NULL,Wetland,Water,Wetland,Cropland
733,Wetland,NULL,Bareland,Water,Non_Wetland,Cropland
734,Wetland,Cropland,Cropland,NULL,Non_Wetland,Cropland
735,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
736,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
737,Wetland,Cropland,Wetland,Water,Wetland,Cropland
738,Wetland,Cropland,Wetland,Water,Wetland,Water
739,Wetland,Cropland,Bareland,NULL,Non_Wetland,Cropland
740,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
741,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
742,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
743,Wetland,Wetland,Cropland,NULL,Non_Wetland,Cropland
744,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest
745,Wetland,Wetland,Cropland,Water,Non_Wetland,Cropland
746,Wetland,Wetland,Wetland,Water,Wetland,Cropland
747,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest
748,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
749,Wetland,Wetland,Bareland,Water,Non_Wetland,Cropland
750,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Forest
751,Wetland,Built-up,Cropland,NULL,Non_Wetland,Cropland
752,Wetland,Water,NULL,NULL,Non_Wetland,Cropland
753,Wetland,Water,NULL,Water,Non_Wetland,Cropland
754,Wetland,Water,Shrubland,NULL,Non_Wetland,Cropland
755,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
756,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
757,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
758,Wetland,Water,Shrubland,Water,Non_Wetland,Cropland
759,Wetland,Water,Grassland,NULL,Non_Wetland,Cropland
760,Wetland,Water,Cropland,NULL,Non_Wetland,Cropland
761,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland
762,Wetland,Water,Cropland,NULL,Non_Wetland,Water
763,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland
764,Wetland,Water,Cropland,Non_Water,Non_Wetland,Cropland
765,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland
766,Wetland,Water,Cropland,Water,Non_Wetland,Cropland
767,Wetland,Water,Cropland,Water,Non_Wetland,Wetland
768,Wetland,Water,Cropland,Water,Non_Wetland,Water
769,Wetland,Water,Wetland,NULL,Wetland,Cropland
770,Wetland,Water,Wetland,Non_Water,Wetland,Grassland
771,Wetland,Water,Wetland,Non_Water,Wetland,Cropland
772,Wetland,Water,Wetland,Water,Wetland,Cropland
773,Wetland,Water,Wetland,Water,Wetland,Wetland
774,Wetland,Water,Wetland,Water,Wetland,Water
775,Wetland,Water,Bareland,NULL,Non_Wetland,Cropland
776,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
777,Wetland,Water,Bareland,NULL,Non_Wetland,Water
778,Wetland,Water,Bareland,Non_Water,Non_Wetland,Cropland
779,Wetland,Water,Bareland,Water,Non_Wetland,Cropland
780,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
781,Wetland,Water,Bareland,Water,Non_Wetland,Water
782,Wetland,Water,Built-up,NULL,Non_Wetland,Cropland
783,Wetland,Water,Built-up,Non_Water,Non_Wetland,Cropland
784,Wetland,Water,Built-up,Non_Water,Non_Wetland,Wetland
785,Wetland,Water,Built-up,Water,Non_Wetland,Cropland
786,Wetland,Water,Built-up,Water,Non_Wetland,Wetland
787,Wetland,Water,Water,Non_Water,Water,Water
788,Wetland,Water,Water,Water,Water,Cropland
789,Wetland,Water,Water,Water,Water,Wetland
790,Wetland,Water,Water,Water,Water,Water
791,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
792,Wetland,Water,Forest,Non_Water,Non_Wetland,Cropland
793,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
794,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland
795,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
796,Wetland,Forest,Built-up,NULL,Non_Wetland,Wetland
797,Wetland,Forest,Water,NULL,Water,Wetland
798,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
799,Wetland,Forest,Forest,NULL,Non_Wetland,Water
800,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
801,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
802,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
803,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
804,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up
805,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
806,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland
807,Bareland,NULL,NULL,Non_Water,Non_Wetland,Cropland
808,Bareland,NULL,NULL,Water,Non_Wetland,Cropland
809,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
810,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
811,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
812,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
813,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
814,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
815,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
816,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
817,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
818,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
819,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland
820,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
821,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
822,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
823,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
824,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
825,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
826,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
827,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
828,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
829,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
830,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
831,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
832,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
833,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
834,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
835,Bareland,NULL,Grassland,Water,Non_Wetland,Water
836,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
837,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
838,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
839,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
840,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
841,Bareland,NULL,Cropland,NULL,Non_Wetland,Water
842,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
843,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL
