Value,AFRICA_2024_DynamicWorld_2024_36NZN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,AFRICA_2024_WorldCover_2021_36NZN_M_R
420,Grassland,Wetland,Wetland,Water,Wetland,Forest
421,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL
422,Grassland,Wetland,Bareland,NULL,Non_Wetland,Grassland
423,Grassland,Wetland,Bareland,NULL,Non_Wetland,Forest
424,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,NULL
425,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
426,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
427,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Water
428,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Forest
429,Grassland,Wetland,Bareland,Water,Non_Wetland,NULL
430,Grassland,Wetland,Bareland,Water,Non_Wetland,Cropland
431,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland
432,Grassland,Wetland,Bareland,Water,Non_Wetland,Water
433,Grassland,Wetland,Built-up,NULL,Non_Wetland,Grassland
434,Grassland,Wetland,Built-up,NULL,Non_Wetland,Forest
435,Grassland,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
436,Grassland,Wetland,Built-up,Non_Water,Non_Wetland,Forest
437,Grassland,Wetland,Built-up,Water,Non_Wetland,Forest
438,Grassland,Wetland,Water,NULL,Water,Forest
439,Grassland,Wetland,Water,Non_Water,Water,NULL
440,Grassland,Wetland,Water,Non_Water,Water,Cropland
441,Grassland,Wetland,Water,Non_Water,Water,Wetland
442,Grassland,Wetland,Water,Non_Water,Water,Forest
443,Grassland,Wetland,Water,Water,Water,NULL
444,Grassland,Wetland,Water,Water,Water,Bareland
445,Grassland,Wetland,Water,Water,Water,Water
446,Grassland,Wetland,Water,Water,Water,Forest
447,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL
448,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland
449,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest
450,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL
451,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
452,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Cropland
453,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
454,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Forest
455,Grassland,Wetland,Forest,Water,Non_Wetland,NULL
456,Grassland,Wetland,Forest,Water,Non_Wetland,Cropland
457,Grassland,Wetland,Forest,Water,Non_Wetland,Wetland
458,Grassland,Wetland,Forest,Water,Non_Wetland,Forest
459,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL
460,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland
461,Grassland,Built-up,NULL,NULL,Non_Wetland,Cropland
462,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up
463,Grassland,Built-up,NULL,NULL,Non_Wetland,Forest
464,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL
465,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
466,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL
467,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland
468,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland
469,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland
470,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest
471,Grassland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
472,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland
473,Grassland,Built-up,Built-up,NULL,Non_Wetland,Forest
474,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL
475,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland
476,Grassland,Built-up,Forest,NULL,Non_Wetland,Cropland
477,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up
478,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest
479,Grassland,Water,NULL,NULL,Non_Wetland,NULL
480,Grassland,Water,NULL,NULL,Non_Wetland,Grassland
481,Grassland,Water,NULL,NULL,Non_Wetland,Forest
482,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL
483,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland
484,Grassland,Water,Shrubland,NULL,Non_Wetland,Forest
485,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Forest
486,Grassland,Water,Shrubland,Water,Non_Wetland,Grassland
487,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland
488,Grassland,Water,Cropland,NULL,Non_Wetland,Cropland
489,Grassland,Water,Cropland,NULL,Non_Wetland,Forest
490,Grassland,Water,Cropland,Non_Water,Non_Wetland,Water
491,Grassland,Water,Wetland,NULL,Wetland,Grassland
492,Grassland,Water,Wetland,NULL,Wetland,Forest
493,Grassland,Water,Wetland,Non_Water,Wetland,Cropland
494,Grassland,Water,Wetland,Non_Water,Wetland,Bareland
495,Grassland,Water,Wetland,Non_Water,Wetland,Water
496,Grassland,Water,Wetland,Non_Water,Wetland,Forest
497,Grassland,Water,Wetland,Water,Wetland,Wetland
498,Grassland,Water,Wetland,Water,Wetland,Bareland
499,Grassland,Water,Wetland,Water,Wetland,Forest
500,Grassland,Water,Bareland,NULL,Non_Wetland,NULL
501,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland
502,Grassland,Water,Bareland,NULL,Non_Wetland,Bareland
503,Grassland,Water,Bareland,NULL,Non_Wetland,Forest
504,Grassland,Water,Bareland,Non_Water,Non_Wetland,Forest
505,Grassland,Water,Bareland,Water,Non_Wetland,Cropland
506,Grassland,Water,Bareland,Water,Non_Wetland,Water
507,Grassland,Water,Bareland,Water,Non_Wetland,Forest
508,Grassland,Water,Water,NULL,Water,Forest
509,Grassland,Water,Water,Non_Water,Water,Wetland
510,Grassland,Water,Water,Non_Water,Water,Bareland
511,Grassland,Water,Water,Water,Water,Forest
512,Grassland,Water,Forest,NULL,Non_Wetland,NULL
513,Grassland,Water,Forest,NULL,Non_Wetland,Grassland
514,Grassland,Water,Forest,NULL,Non_Wetland,Cropland
515,Grassland,Water,Forest,NULL,Non_Wetland,Wetland
516,Grassland,Water,Forest,NULL,Non_Wetland,Forest
517,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL
518,Grassland,Water,Forest,Non_Water,Non_Wetland,Forest
519,Grassland,Water,Forest,Water,Non_Wetland,Grassland
520,Grassland,Forest,NULL,NULL,Non_Wetland,NULL
521,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland
522,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland
523,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland
524,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland
525,Grassland,Forest,NULL,NULL,Non_Wetland,Built-up
526,Grassland,Forest,NULL,NULL,Non_Wetland,Forest
527,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL
528,Grassland,Forest,NULL,Non_Water,Non_Wetland,Wetland
529,Grassland,Forest,NULL,Non_Water,Non_Wetland,Bareland
530,Grassland,Forest,NULL,Non_Water,Non_Wetland,Water
531,Grassland,Forest,NULL,Non_Water,Non_Wetland,Forest
532,Grassland,Forest,NULL,Water,Non_Wetland,NULL
533,Grassland,Forest,NULL,Water,Non_Wetland,Grassland
534,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL
535,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland
536,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland
537,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland
538,Grassland,Forest,Shrubland,NULL,Non_Wetland,Built-up
539,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest
540,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL
541,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
542,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
543,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
544,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Water
545,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
546,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL
547,Grassland,Forest,Shrubland,Water,Non_Wetland,Grassland
548,Grassland,Forest,Shrubland,Water,Non_Wetland,Cropland
549,Grassland,Forest,Shrubland,Water,Non_Wetland,Bareland
550,Grassland,Forest,Shrubland,Water,Non_Wetland,Forest
551,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL
552,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland
553,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland
554,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland
555,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest
556,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
557,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
558,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Water
559,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Forest
560,Grassland,Forest,Grassland,Water,Non_Wetland,Forest
561,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL
562,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland
563,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland
564,Grassland,Forest,Cropland,NULL,Non_Wetland,Built-up
565,Grassland,Forest,Cropland,NULL,Non_Wetland,Water
566,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest
567,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL
568,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
569,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Water
570,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Forest
571,Grassland,Forest,Cropland,Water,Non_Wetland,Grassland
572,Grassland,Forest,Cropland,Water,Non_Wetland,Cropland
573,Grassland,Forest,Wetland,NULL,Wetland,NULL
574,Grassland,Forest,Wetland,NULL,Wetland,Grassland
575,Grassland,Forest,Wetland,NULL,Wetland,Cropland
576,Grassland,Forest,Wetland,NULL,Wetland,Wetland
577,Grassland,Forest,Wetland,NULL,Wetland,Forest
578,Grassland,Forest,Wetland,Non_Water,Wetland,NULL
579,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland
580,Grassland,Forest,Wetland,Non_Water,Wetland,Cropland
581,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland
582,Grassland,Forest,Wetland,Non_Water,Wetland,Bareland
583,Grassland,Forest,Wetland,Non_Water,Wetland,Water
584,Grassland,Forest,Wetland,Non_Water,Wetland,Forest
585,Grassland,Forest,Wetland,Water,Wetland,Grassland
586,Grassland,Forest,Wetland,Water,Wetland,Wetland
587,Grassland,Forest,Wetland,Water,Wetland,Bareland
588,Grassland,Forest,Wetland,Water,Wetland,Water
589,Grassland,Forest,Wetland,Water,Wetland,Forest
590,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL
591,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland
592,Grassland,Forest,Bareland,NULL,Non_Wetland,Cropland
593,Grassland,Forest,Bareland,NULL,Non_Wetland,Bareland
594,Grassland,Forest,Bareland,NULL,Non_Wetland,Built-up
595,Grassland,Forest,Bareland,NULL,Non_Wetland,Water
596,Grassland,Forest,Bareland,NULL,Non_Wetland,Forest
597,Grassland,Forest,Bareland,Non_Water,Non_Wetland,NULL
598,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
599,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Cropland
600,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
601,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Forest
602,Grassland,Forest,Bareland,Water,Non_Wetland,Grassland
603,Grassland,Forest,Bareland,Water,Non_Wetland,Cropland
604,Grassland,Forest,Bareland,Water,Non_Wetland,Wetland
605,Grassland,Forest,Bareland,Water,Non_Wetland,Bareland
606,Grassland,Forest,Bareland,Water,Non_Wetland,Water
607,Grassland,Forest,Bareland,Water,Non_Wetland,Forest
608,Grassland,Forest,Built-up,NULL,Non_Wetland,NULL
609,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland
610,Grassland,Forest,Built-up,NULL,Non_Wetland,Cropland
611,Grassland,Forest,Built-up,NULL,Non_Wetland,Built-up
612,Grassland,Forest,Built-up,NULL,Non_Wetland,Forest
613,Grassland,Forest,Built-up,Non_Water,Non_Wetland,Grassland
614,Grassland,Forest,Built-up,Non_Water,Non_Wetland,Water
615,Grassland,Forest,Built-up,Non_Water,Non_Wetland,Forest
616,Grassland,Forest,Built-up,Water,Non_Wetland,Grassland
617,Grassland,Forest,Built-up,Water,Non_Wetland,Forest
618,Grassland,Forest,Water,NULL,Water,Forest
619,Grassland,Forest,Water,Non_Water,Water,Wetland
620,Grassland,Forest,Water,Non_Water,Water,Water
621,Grassland,Forest,Water,Non_Water,Water,Forest
622,Grassland,Forest,Water,Water,Water,Bareland
623,Grassland,Forest,Water,Water,Water,Water
624,Grassland,Forest,Forest,NULL,Non_Wetland,NULL
625,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland
626,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland
627,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland
628,Grassland,Forest,Forest,NULL,Non_Wetland,Built-up
629,Grassland,Forest,Forest,NULL,Non_Wetland,Forest
630,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL
631,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland
632,Grassland,Forest,Forest,Non_Water,Non_Wetland,Cropland
633,Grassland,Forest,Forest,Non_Water,Non_Wetland,Wetland
634,Grassland,Forest,Forest,Non_Water,Non_Wetland,Bareland
635,Grassland,Forest,Forest,Non_Water,Non_Wetland,Water
636,Grassland,Forest,Forest,Non_Water,Non_Wetland,Forest
637,Grassland,Forest,Forest,Water,Non_Wetland,NULL
638,Grassland,Forest,Forest,Water,Non_Wetland,Grassland
639,Grassland,Forest,Forest,Water,Non_Wetland,Wetland
640,Grassland,Forest,Forest,Water,Non_Wetland,Water
641,Grassland,Forest,Forest,Water,Non_Wetland,Forest
642,Cropland,NULL,NULL,NULL,Non_Wetland,NULL
643,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland
644,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland
645,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland
646,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland
647,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up
648,Cropland,NULL,NULL,NULL,Non_Wetland,Forest
649,Cropland,NULL,NULL,Non_Water,Non_Wetland,Forest
650,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL
651,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland
652,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland
653,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland
654,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland
655,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up
656,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest
657,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
658,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
659,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL
660,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland
661,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland
662,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up
663,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest
664,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL
665,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
666,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
667,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Built-up
668,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL
669,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland
670,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland
671,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland
672,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland
673,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up
674,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest
675,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Built-up
676,Cropland,NULL,Cropland,Water,Non_Wetland,Built-up
677,Cropland,NULL,Wetland,NULL,Wetland,NULL
678,Cropland,NULL,Wetland,NULL,Wetland,Grassland
679,Cropland,NULL,Wetland,NULL,Wetland,Wetland
680,Cropland,NULL,Wetland,Non_Water,Wetland,Forest
681,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
682,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
683,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL
684,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland
685,Cropland,NULL,Bareland,NULL,Non_Wetland,Wetland
686,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland
687,Cropland,NULL,Bareland,NULL,Non_Wetland,Built-up
688,Cropland,NULL,Bareland,NULL,Non_Wetland,Forest
689,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
690,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Built-up
691,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Forest
692,Cropland,NULL,Bareland,Water,Non_Wetland,Bareland
693,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL
694,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland
695,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland
696,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland
697,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up
698,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest
699,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
700,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Built-up
701,Cropland,NULL,Forest,NULL,Non_Wetland,NULL
702,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland
703,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland
704,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland
705,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland
706,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up
707,Cropland,NULL,Forest,NULL,Non_Wetland,Forest
708,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL
709,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland
710,Cropland,NULL,Forest,Non_Water,Non_Wetland,Forest
711,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL
712,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland
713,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland
714,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland
715,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up
716,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest
717,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL
718,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
719,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
720,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
721,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
722,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest
723,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL
724,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland
725,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland
726,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland
727,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up
728,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest
729,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
730,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL
731,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland
732,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland
733,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland
734,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up
735,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest
736,Cropland,Cropland,Wetland,NULL,Wetland,NULL
737,Cropland,Cropland,Wetland,NULL,Wetland,Grassland
738,Cropland,Cropland,Wetland,NULL,Wetland,Cropland
739,Cropland,Cropland,Wetland,NULL,Wetland,Forest
740,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
741,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL
742,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland
743,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland
744,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland
745,Cropland,Cropland,Bareland,NULL,Non_Wetland,Built-up
746,Cropland,Cropland,Bareland,NULL,Non_Wetland,Forest
747,Cropland,Cropland,Bareland,Water,Non_Wetland,Bareland
748,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL
749,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland
750,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland
751,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland
752,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up
753,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest
754,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
755,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL
756,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland
757,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland
758,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland
759,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland
760,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up
761,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest
762,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL
763,Cropland,Wetland,NULL,NULL,Non_Wetland,Grassland
764,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Cropland
765,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Forest
766,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL
767,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
768,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
769,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
770,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL
771,Cropland,Wetland,Grassland,NULL,Non_Wetland,Grassland
772,Cropland,Wetland,Grassland,NULL,Non_Wetland,Bareland
773,Cropland,Wetland,Grassland,NULL,Non_Wetland,Built-up
774,Cropland,Wetland,Grassland,NULL,Non_Wetland,Forest
775,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,Built-up
776,Cropland,Wetland,Grassland,Water,Non_Wetland,Grassland
777,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL
778,Cropland,Wetland,Cropland,NULL,Non_Wetland,Grassland
779,Cropland,Wetland,Cropland,NULL,Non_Wetland,Bareland
780,Cropland,Wetland,Cropland,NULL,Non_Wetland,Built-up
781,Cropland,Wetland,Cropland,NULL,Non_Wetland,Forest
782,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL
783,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
784,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
785,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Forest
786,Cropland,Wetland,Cropland,Water,Non_Wetland,Built-up
787,Cropland,Wetland,Wetland,Non_Water,Wetland,Grassland
788,Cropland,Wetland,Wetland,Non_Water,Wetland,Forest
789,Cropland,Wetland,Wetland,Water,Wetland,Wetland
790,Cropland,Wetland,Wetland,Water,Wetland,Bareland
791,Cropland,Wetland,Wetland,Water,Wetland,Water
792,Cropland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
793,Cropland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Built-up
794,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL
795,Cropland,Wetland,Bareland,NULL,Non_Wetland,Grassland
796,Cropland,Wetland,Bareland,NULL,Non_Wetland,Bareland
797,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,Forest
798,Cropland,Wetland,Bareland,Water,Non_Wetland,Grassland
799,Cropland,Wetland,Built-up,NULL,Non_Wetland,Bareland
800,Cropland,Wetland,Built-up,NULL,Non_Wetland,Built-up
801,Cropland,Wetland,Built-up,Non_Water,Non_Wetland,Forest
802,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL
803,Cropland,Wetland,Forest,NULL,Non_Wetland,Grassland
804,Cropland,Wetland,Forest,NULL,Non_Wetland,Forest
805,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL
806,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Water
807,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Forest
808,Cropland,Wetland,Forest,Water,Non_Wetland,NULL
809,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
810,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland
811,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland
812,Cropland,Bareland,Bareland,NULL,Non_Wetland,Bareland
813,Cropland,Bareland,Built-up,NULL,Non_Wetland,Grassland
814,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland
815,Cropland,Bareland,Built-up,Water,Non_Wetland,Bareland
816,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL
817,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland
818,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland
819,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up
820,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest
821,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL
822,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
823,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
824,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
825,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest
826,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL
827,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland
828,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland
829,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up
830,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest
831,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL
832,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland
833,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland
834,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland
835,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up
836,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest
837,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
838,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
839,Cropland,Built-up,Bareland,NULL,Non_Wetland,Grassland
840,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland
841,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
842,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL
