Value,AFRICA_2024_DynamicWorld_2024_37NHG_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NHG_M_R,AFRICA_2024_GLC_FCS30D_2022_37NHG_M_R,AFRICA_2024_GSW_Yearly_2021_37NHG_M_R,AFRICA_2024_GWL_FCS30D_2022_37NHG_M_R,AFRICA_2024_WorldCover_2021_37NHG_M_R
426,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland
427,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest
428,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
429,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
430,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Forest
431,Cropland,Cropland,NULL,Water,Non_Wetland,Grassland
432,Cropland,Cropland,NULL,Water,Non_Wetland,Cropland
433,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL
434,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
435,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
436,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
437,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
438,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest
439,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
440,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
441,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
442,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
443,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland
444,Cropland,Cropland,Shrubland,Water,Non_Wetland,Cropland
445,Cropland,Cropland,Shrubland,Water,Non_Wetland,Bareland
446,Cropland,Cropland,Shrubland,Water,Non_Wetland,Forest
447,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL
448,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland
449,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland
450,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland
451,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland
452,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest
453,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
454,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
455,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
456,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
457,Cropland,Cropland,Grassland,Water,Non_Wetland,Grassland
458,Cropland,Cropland,Grassland,Water,Non_Wetland,Cropland
459,Cropland,Cropland,Grassland,Water,Non_Wetland,Wetland
460,Cropland,Cropland,Grassland,Water,Non_Wetland,Bareland
461,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL
462,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland
463,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland
464,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland
465,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland
466,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest
467,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
468,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
469,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
470,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
471,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
472,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland
473,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland
474,Cropland,Cropland,Cropland,Water,Non_Wetland,Wetland
475,Cropland,Cropland,Cropland,Water,Non_Wetland,Bareland
476,Cropland,Cropland,Cropland,Water,Non_Wetland,Forest
477,Cropland,Cropland,Wetland,NULL,Wetland,Grassland
478,Cropland,Cropland,Wetland,NULL,Wetland,Cropland
479,Cropland,Cropland,Wetland,NULL,Wetland,Wetland
480,Cropland,Cropland,Wetland,NULL,Wetland,Bareland
481,Cropland,Cropland,Wetland,NULL,Wetland,Forest
482,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland
483,Cropland,Cropland,Wetland,Non_Water,Wetland,Cropland
484,Cropland,Cropland,Wetland,Non_Water,Wetland,Wetland
485,Cropland,Cropland,Wetland,Non_Water,Wetland,Bareland
486,Cropland,Cropland,Wetland,Non_Water,Wetland,Forest
487,Cropland,Cropland,Wetland,Water,Wetland,Grassland
488,Cropland,Cropland,Wetland,Water,Wetland,Cropland
489,Cropland,Cropland,Wetland,Water,Wetland,Wetland
490,Cropland,Cropland,Wetland,Water,Wetland,Bareland
491,Cropland,Cropland,Wetland,Water,Wetland,Forest
492,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
493,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
494,Cropland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
495,Cropland,Cropland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
496,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland
497,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland
498,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland
499,Cropland,Cropland,Bareland,NULL,Non_Wetland,Forest
500,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
501,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
502,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
503,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
504,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
505,Cropland,Cropland,Bareland,Water,Non_Wetland,Grassland
506,Cropland,Cropland,Bareland,Water,Non_Wetland,Cropland
507,Cropland,Cropland,Bareland,Water,Non_Wetland,Bareland
508,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland
509,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland
510,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
511,Cropland,Cropland,Built-up,Water,Non_Wetland,Grassland
512,Cropland,Cropland,Water,NULL,Water,Grassland
513,Cropland,Cropland,Water,NULL,Water,Cropland
514,Cropland,Cropland,Water,NULL,Water,Wetland
515,Cropland,Cropland,Water,NULL,Water,Bareland
516,Cropland,Cropland,Water,NULL,Water,Forest
517,Cropland,Cropland,Water,Non_Water,Water,Grassland
518,Cropland,Cropland,Water,Non_Water,Water,Cropland
519,Cropland,Cropland,Water,Non_Water,Water,Bareland
520,Cropland,Cropland,Water,Non_Water,Water,Forest
521,Cropland,Cropland,Water,Water,Water,Grassland
522,Cropland,Cropland,Water,Water,Water,Cropland
523,Cropland,Cropland,Water,Water,Water,Wetland
524,Cropland,Cropland,Water,Water,Water,Bareland
525,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL
526,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland
527,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland
528,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland
529,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest
530,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
531,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
532,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Forest
533,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
534,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
535,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL
536,Cropland,Bareland,Grassland,NULL,Non_Wetland,Grassland
537,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland
538,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
539,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
540,Cropland,Bareland,Grassland,Water,Non_Wetland,Bareland
541,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland
542,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland
543,Cropland,Bareland,Cropland,Water,Non_Wetland,Bareland
544,Cropland,Bareland,Wetland,NULL,Wetland,Grassland
545,Cropland,Bareland,Wetland,NULL,Wetland,Bareland
546,Cropland,Bareland,Wetland,Non_Water,Wetland,Bareland
547,Cropland,Bareland,Wetland,Water,Wetland,Grassland
548,Cropland,Bareland,Wetland,Water,Wetland,Cropland
549,Cropland,Bareland,Wetland,Water,Wetland,Bareland
550,Cropland,Bareland,Wetland,Water,Wetland,Forest
551,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL
552,Cropland,Bareland,Bareland,NULL,Non_Wetland,Grassland
553,Cropland,Bareland,Bareland,NULL,Non_Wetland,Bareland
554,Cropland,Bareland,Built-up,NULL,Non_Wetland,Grassland
555,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland
556,Cropland,Bareland,Water,NULL,Water,Bareland
557,Cropland,Bareland,Water,Water,Water,Bareland
558,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL
559,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland
560,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest
561,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL
562,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
563,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
564,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
565,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest
566,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL
567,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland
568,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland
569,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest
570,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL
571,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland
572,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland
573,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest
574,Cropland,Built-up,Bareland,NULL,Non_Wetland,Forest
575,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL
576,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland
577,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest
578,Cropland,Water,NULL,NULL,Non_Wetland,Grassland
579,Cropland,Water,NULL,NULL,Non_Wetland,Cropland
580,Cropland,Water,NULL,NULL,Non_Wetland,Forest
581,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland
582,Cropland,Water,Shrubland,NULL,Non_Wetland,Forest
583,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland
584,Cropland,Water,Grassland,NULL,Non_Wetland,Cropland
585,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland
586,Cropland,Water,Grassland,NULL,Non_Wetland,Forest
587,Cropland,Water,Grassland,Non_Water,Non_Wetland,Grassland
588,Cropland,Water,Grassland,Non_Water,Non_Wetland,Cropland
589,Cropland,Water,Grassland,Non_Water,Non_Wetland,Forest
590,Cropland,Water,Grassland,Water,Non_Wetland,Grassland
591,Cropland,Water,Grassland,Water,Non_Wetland,Bareland
592,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland
593,Cropland,Water,Cropland,NULL,Non_Wetland,Cropland
594,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland
595,Cropland,Water,Cropland,NULL,Non_Wetland,Forest
596,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland
597,Cropland,Water,Cropland,Non_Water,Non_Wetland,Cropland
598,Cropland,Water,Cropland,Non_Water,Non_Wetland,Bareland
599,Cropland,Water,Cropland,Non_Water,Non_Wetland,Forest
600,Cropland,Water,Cropland,Water,Non_Wetland,Grassland
601,Cropland,Water,Cropland,Water,Non_Wetland,Cropland
602,Cropland,Water,Cropland,Water,Non_Wetland,Bareland
603,Cropland,Water,Wetland,NULL,Wetland,Grassland
604,Cropland,Water,Wetland,NULL,Wetland,Bareland
605,Cropland,Water,Wetland,NULL,Wetland,Forest
606,Cropland,Water,Wetland,Non_Water,Wetland,Grassland
607,Cropland,Water,Wetland,Non_Water,Wetland,Forest
608,Cropland,Water,Wetland,Water,Wetland,Grassland
609,Cropland,Water,Wetland,Water,Wetland,Cropland
610,Cropland,Water,Wetland,Water,Wetland,Wetland
611,Cropland,Water,Wetland,Water,Wetland,Bareland
612,Cropland,Water,Wetland,Water,Wetland,Forest
613,Cropland,Water,Bareland,NULL,Non_Wetland,Grassland
614,Cropland,Water,Bareland,NULL,Non_Wetland,Forest
615,Cropland,Water,Water,NULL,Water,Grassland
616,Cropland,Water,Water,NULL,Water,Cropland
617,Cropland,Water,Water,NULL,Water,Bareland
618,Cropland,Water,Water,Non_Water,Water,Grassland
619,Cropland,Water,Water,Water,Water,Bareland
620,Cropland,Water,Forest,NULL,Non_Wetland,Forest
621,Cropland,Forest,NULL,NULL,Non_Wetland,NULL
622,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland
623,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland
624,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL
625,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland
626,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland
627,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland
628,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest
629,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
630,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL
631,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland
632,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland
633,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland
634,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest
635,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
636,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Cropland
637,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Bareland
638,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Forest
639,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL
640,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland
641,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland
642,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland
643,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest
644,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
645,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Cropland
646,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Forest
647,Cropland,Forest,Wetland,NULL,Wetland,Grassland
648,Cropland,Forest,Wetland,NULL,Wetland,Cropland
649,Cropland,Forest,Wetland,Non_Water,Wetland,Grassland
650,Cropland,Forest,Wetland,Non_Water,Wetland,Cropland
651,Cropland,Forest,Wetland,Non_Water,Wetland,Forest
652,Cropland,Forest,Wetland,Water,Wetland,Grassland
653,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland
654,Cropland,Forest,Water,NULL,Water,Cropland
655,Cropland,Forest,Forest,NULL,Non_Wetland,NULL
656,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland
657,Cropland,Forest,Forest,NULL,Non_Wetland,Forest
658,Wetland,NULL,NULL,NULL,Non_Wetland,Forest
659,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL
660,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
661,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
662,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL
663,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
664,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest
665,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
666,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Forest
667,Wetland,NULL,Grassland,Water,Non_Wetland,Grassland
668,Wetland,NULL,Grassland,Water,Non_Wetland,Forest
669,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL
670,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland
671,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest
672,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
673,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
674,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Forest
675,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland
676,Wetland,NULL,Cropland,Water,Non_Wetland,Forest
677,Wetland,NULL,Wetland,NULL,Wetland,NULL
678,Wetland,NULL,Wetland,Water,Wetland,Grassland
679,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
680,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL
681,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
682,Wetland,NULL,Water,NULL,Water,Grassland
683,Wetland,NULL,Water,Non_Water,Water,Forest
684,Wetland,NULL,Water,Water,Water,Bareland
685,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
686,Wetland,Cropland,NULL,NULL,Non_Wetland,Forest
687,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
688,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
689,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Forest
690,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
691,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland
692,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland
693,Wetland,Cropland,Grassland,NULL,Non_Wetland,Bareland
694,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
695,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
696,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
697,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
698,Wetland,Cropland,Grassland,Water,Non_Wetland,Cropland
699,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland
700,Wetland,Cropland,Cropland,NULL,Non_Wetland,Cropland
701,Wetland,Cropland,Cropland,NULL,Non_Wetland,Forest
702,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
703,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
704,Wetland,Cropland,Cropland,Water,Non_Wetland,Cropland
705,Wetland,Cropland,Cropland,Water,Non_Wetland,Bareland
706,Wetland,Cropland,Wetland,NULL,Wetland,Grassland
707,Wetland,Cropland,Wetland,NULL,Wetland,Cropland
708,Wetland,Cropland,Wetland,NULL,Wetland,Wetland
709,Wetland,Cropland,Wetland,NULL,Wetland,Bareland
710,Wetland,Cropland,Wetland,NULL,Wetland,Forest
711,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland
712,Wetland,Cropland,Wetland,Non_Water,Wetland,Forest
713,Wetland,Cropland,Wetland,Water,Wetland,Cropland
714,Wetland,Cropland,Wetland,Water,Wetland,Bareland
715,Wetland,Cropland,Water,NULL,Water,Grassland
716,Wetland,Cropland,Water,NULL,Water,Cropland
717,Wetland,Cropland,Water,NULL,Water,Bareland
718,Wetland,Cropland,Water,NULL,Water,Forest
719,Wetland,Cropland,Water,Water,Water,Bareland
720,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest
721,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest
722,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
723,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest
724,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
725,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest
726,Wetland,Wetland,Wetland,NULL,Wetland,Forest
727,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
728,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
729,Wetland,Water,Grassland,NULL,Non_Wetland,NULL
730,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
731,Wetland,Water,Grassland,NULL,Non_Wetland,Forest
732,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland
733,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland
734,Wetland,Water,Cropland,NULL,Non_Wetland,Water
735,Wetland,Water,Cropland,NULL,Non_Wetland,Forest
736,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland
737,Wetland,Water,Cropland,Water,Non_Wetland,Grassland
738,Wetland,Water,Cropland,Water,Non_Wetland,Cropland
739,Wetland,Water,Cropland,Water,Non_Wetland,Wetland
740,Wetland,Water,Cropland,Water,Non_Wetland,Water
741,Wetland,Water,Cropland,Water,Non_Wetland,Forest
742,Wetland,Water,Wetland,NULL,Wetland,Grassland
743,Wetland,Water,Wetland,NULL,Wetland,Wetland
744,Wetland,Water,Wetland,NULL,Wetland,Water
745,Wetland,Water,Wetland,Water,Wetland,Grassland
746,Wetland,Water,Wetland,Water,Wetland,Cropland
747,Wetland,Water,Wetland,Water,Wetland,Wetland
748,Wetland,Water,Wetland,Water,Wetland,Bareland
749,Wetland,Water,Wetland,Water,Wetland,Water
750,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
751,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
752,Wetland,Water,Bareland,Water,Non_Wetland,Cropland
753,Wetland,Water,Water,NULL,Water,Grassland
754,Wetland,Water,Water,Non_Water,Water,Forest
755,Wetland,Water,Water,Water,Water,Wetland
756,Wetland,Forest,NULL,NULL,Non_Wetland,Forest
757,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland
758,Wetland,Forest,Grassland,NULL,Non_Wetland,Cropland
759,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
760,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Forest
761,Wetland,Forest,Grassland,Water,Non_Wetland,Forest
762,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL
763,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland
764,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest
765,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
766,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Forest
767,Wetland,Forest,Cropland,Water,Non_Wetland,Grassland
768,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
769,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
770,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
771,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
772,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
773,Bareland,NULL,NULL,Non_Water,Non_Wetland,Forest
774,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
775,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
776,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
777,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
778,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
779,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
780,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
781,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
782,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
783,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
784,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
785,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
786,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
787,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
788,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
789,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
790,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
791,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
792,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
793,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
794,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
795,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
796,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
797,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
798,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
799,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
800,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
801,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
802,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
803,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest
804,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
805,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
806,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
807,Bareland,NULL,Cropland,Water,Non_Wetland,Forest
808,Bareland,NULL,Wetland,NULL,Wetland,Grassland
809,Bareland,NULL,Wetland,NULL,Wetland,Cropland
810,Bareland,NULL,Wetland,NULL,Wetland,Bareland
811,Bareland,NULL,Wetland,NULL,Wetland,Forest
812,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
813,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland
814,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
815,Bareland,NULL,Wetland,Non_Water,Wetland,Forest
816,Bareland,NULL,Wetland,Water,Wetland,Grassland
817,Bareland,NULL,Wetland,Water,Wetland,Cropland
818,Bareland,NULL,Wetland,Water,Wetland,Bareland
819,Bareland,NULL,Wetland,Water,Wetland,Forest
820,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
821,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
822,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
823,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
824,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
825,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
826,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
827,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
828,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
829,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
830,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
831,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
832,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
833,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
834,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
835,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
836,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
837,Bareland,NULL,Water,NULL,Water,Grassland
838,Bareland,NULL,Water,NULL,Water,Cropland
839,Bareland,NULL,Water,NULL,Water,Bareland
840,Bareland,NULL,Water,NULL,Water,Forest
841,Bareland,NULL,Water,Non_Water,Water,Grassland
842,Bareland,NULL,Water,Non_Water,Water,Bareland
843,Bareland,NULL,Water,Water,Water,Grassland
844,Bareland,NULL,Water,Water,Water,Bareland
845,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
846,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
847,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
848,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
849,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
850,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland
851,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest
852,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
853,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Bareland
