Value,SIBERIA_2024_ESRI_Annual_LULC_2024_45WWT_M_R,SIBERIA_2024_GLC_FCS30D_2022_45WWT_M_R,SIBERIA_2024_GSW_Yearly_2021_45WWT_M_R,SIBERIA_2024_GWL_FCS30D_2022_45WWT_M_R,SIBERIA_2024_WorldCover_2021_45WWT_M_R
472,Bareland,Water,Non_Water,Water,Lichens_and_Mosses
473,Bareland,Water,Non_Water,Water,Water
474,Bareland,Water,Water,Water,Grassland
475,Bareland,Water,Water,Water,Wetland
476,Bareland,Water,Water,Water,Lichens_and_Mosses
477,Bareland,Water,Water,Water,Bareland
478,Bareland,Water,Water,Water,Built-up
479,Bareland,Water,Water,Water,Water
480,Bareland,Water,Water,Water,Forest
481,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Lichens_and_Mosses
482,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
483,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Water
484,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
485,Bareland,Permanent_ice_and_snow,Non_Water,Non_Wetland,Permanent_ice_and_snow
486,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,Lichens_and_Mosses
487,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,Bareland
488,Bareland,Forest,NULL,Non_Wetland,Grassland
489,Bareland,Forest,NULL,Non_Wetland,Wetland
490,Bareland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
491,Bareland,Forest,NULL,Non_Wetland,Bareland
492,Bareland,Forest,NULL,Non_Wetland,Water
493,Bareland,Forest,NULL,Non_Wetland,Forest
494,Bareland,Forest,Non_Water,Non_Wetland,Wetland
495,Bareland,Forest,Non_Water,Non_Wetland,Water
496,Bareland,Forest,Water,Non_Wetland,Lichens_and_Mosses
497,Bareland,Forest,Water,Non_Wetland,Bareland
498,Bareland,Forest,Water,Non_Wetland,Water
499,Bareland,Forest,Water,Non_Wetland,Forest
500,Built-up,NULL,NULL,Non_Wetland,Grassland
501,Built-up,NULL,NULL,Non_Wetland,Wetland
502,Built-up,NULL,NULL,Non_Wetland,Lichens_and_Mosses
503,Built-up,NULL,NULL,Non_Wetland,Bareland
504,Built-up,NULL,NULL,Non_Wetland,Built-up
505,Built-up,NULL,NULL,Non_Wetland,Water
506,Built-up,NULL,NULL,Non_Wetland,Forest
507,Built-up,NULL,Non_Water,Non_Wetland,Grassland
508,Built-up,NULL,Non_Water,Non_Wetland,Wetland
509,Built-up,NULL,Non_Water,Non_Wetland,Built-up
510,Built-up,NULL,Non_Water,Non_Wetland,Water
511,Built-up,NULL,Non_Water,Non_Wetland,Forest
512,Built-up,NULL,Water,Non_Wetland,Lichens_and_Mosses
513,Built-up,NULL,Water,Non_Wetland,Bareland
514,Built-up,NULL,Water,Non_Wetland,Built-up
515,Built-up,NULL,Water,Non_Wetland,Water
516,Built-up,NULL,Water,Non_Wetland,Forest
517,Built-up,Shrubland,NULL,Non_Wetland,Grassland
518,Built-up,Shrubland,NULL,Non_Wetland,Wetland
519,Built-up,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
520,Built-up,Shrubland,NULL,Non_Wetland,Bareland
521,Built-up,Shrubland,NULL,Non_Wetland,Built-up
522,Built-up,Shrubland,NULL,Non_Wetland,Water
523,Built-up,Shrubland,NULL,Non_Wetland,Forest
524,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
525,Built-up,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
526,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
527,Built-up,Shrubland,Non_Water,Non_Wetland,Water
528,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
529,Built-up,Shrubland,Water,Non_Wetland,Grassland
530,Built-up,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
531,Built-up,Shrubland,Water,Non_Wetland,Bareland
532,Built-up,Shrubland,Water,Non_Wetland,Built-up
533,Built-up,Shrubland,Water,Non_Wetland,Water
534,Built-up,Shrubland,Water,Non_Wetland,Forest
535,Built-up,Grassland,NULL,Non_Wetland,Grassland
536,Built-up,Grassland,NULL,Non_Wetland,Wetland
537,Built-up,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
538,Built-up,Grassland,NULL,Non_Wetland,Bareland
539,Built-up,Grassland,NULL,Non_Wetland,Built-up
540,Built-up,Grassland,NULL,Non_Wetland,Water
541,Built-up,Grassland,NULL,Non_Wetland,Forest
542,Built-up,Wetland,NULL,Wetland,Grassland
543,Built-up,Wetland,NULL,Wetland,Wetland
544,Built-up,Wetland,NULL,Wetland,Lichens_and_Mosses
545,Built-up,Wetland,NULL,Wetland,Bareland
546,Built-up,Wetland,NULL,Wetland,Built-up
547,Built-up,Wetland,NULL,Wetland,Water
548,Built-up,Wetland,NULL,Wetland,Forest
549,Built-up,Wetland,Non_Water,Wetland,Grassland
550,Built-up,Wetland,Non_Water,Wetland,Bareland
551,Built-up,Wetland,Non_Water,Wetland,Water
552,Built-up,Wetland,Non_Water,Wetland,Forest
553,Built-up,Wetland,Water,Wetland,Grassland
554,Built-up,Wetland,Water,Wetland,Lichens_and_Mosses
555,Built-up,Wetland,Water,Wetland,Bareland
556,Built-up,Wetland,Water,Wetland,Built-up
557,Built-up,Wetland,Water,Wetland,Water
558,Built-up,Wetland,Water,Wetland,Forest
559,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
560,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
561,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
562,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
563,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
564,Built-up,Bareland,NULL,Non_Wetland,Grassland
565,Built-up,Bareland,NULL,Non_Wetland,Wetland
566,Built-up,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
567,Built-up,Bareland,NULL,Non_Wetland,Bareland
568,Built-up,Bareland,NULL,Non_Wetland,Built-up
569,Built-up,Bareland,NULL,Non_Wetland,Water
570,Built-up,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
571,Built-up,Bareland,NULL,Non_Wetland,Forest
572,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
573,Built-up,Bareland,Non_Water,Non_Wetland,Wetland
574,Built-up,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
575,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
576,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
577,Built-up,Bareland,Non_Water,Non_Wetland,Water
578,Built-up,Bareland,Non_Water,Non_Wetland,Forest
579,Built-up,Bareland,Water,Non_Wetland,Grassland
580,Built-up,Bareland,Water,Non_Wetland,Wetland
581,Built-up,Bareland,Water,Non_Wetland,Lichens_and_Mosses
582,Built-up,Bareland,Water,Non_Wetland,Bareland
583,Built-up,Bareland,Water,Non_Wetland,Built-up
584,Built-up,Bareland,Water,Non_Wetland,Water
585,Built-up,Bareland,Water,Non_Wetland,Forest
586,Built-up,Built-up,NULL,Non_Wetland,Grassland
587,Built-up,Built-up,NULL,Non_Wetland,Wetland
588,Built-up,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
589,Built-up,Built-up,NULL,Non_Wetland,Bareland
590,Built-up,Built-up,NULL,Non_Wetland,Built-up
591,Built-up,Built-up,NULL,Non_Wetland,Water
592,Built-up,Built-up,NULL,Non_Wetland,Forest
593,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
594,Built-up,Built-up,Non_Water,Non_Wetland,Wetland
595,Built-up,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
596,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
597,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
598,Built-up,Built-up,Non_Water,Non_Wetland,Water
599,Built-up,Built-up,Non_Water,Non_Wetland,Forest
600,Built-up,Built-up,Water,Non_Wetland,Lichens_and_Mosses
601,Built-up,Built-up,Water,Non_Wetland,Bareland
602,Built-up,Built-up,Water,Non_Wetland,Built-up
603,Built-up,Built-up,Water,Non_Wetland,Water
604,Built-up,Built-up,Water,Non_Wetland,Forest
605,Built-up,Water,NULL,Water,Grassland
606,Built-up,Water,NULL,Water,Wetland
607,Built-up,Water,NULL,Water,Lichens_and_Mosses
608,Built-up,Water,NULL,Water,Bareland
609,Built-up,Water,NULL,Water,Built-up
610,Built-up,Water,NULL,Water,Water
611,Built-up,Water,NULL,Water,Forest
612,Built-up,Water,Non_Water,Water,Bareland
613,Built-up,Water,Non_Water,Water,Water
614,Built-up,Water,Non_Water,Water,Forest
615,Built-up,Water,Water,Water,Grassland
616,Built-up,Water,Water,Water,Wetland
617,Built-up,Water,Water,Water,Lichens_and_Mosses
618,Built-up,Water,Water,Water,Bareland
619,Built-up,Water,Water,Water,Built-up
620,Built-up,Water,Water,Water,Water
621,Built-up,Water,Water,Water,Forest
622,Built-up,Forest,NULL,Non_Wetland,Grassland
623,Built-up,Forest,NULL,Non_Wetland,Wetland
624,Built-up,Forest,NULL,Non_Wetland,Lichens_and_Mosses
625,Built-up,Forest,NULL,Non_Wetland,Bareland
626,Built-up,Forest,NULL,Non_Wetland,Built-up
627,Built-up,Forest,NULL,Non_Wetland,Water
628,Built-up,Forest,NULL,Non_Wetland,Forest
629,Built-up,Forest,Non_Water,Non_Wetland,Grassland
630,Built-up,Forest,Non_Water,Non_Wetland,Wetland
631,Built-up,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
632,Built-up,Forest,Non_Water,Non_Wetland,Bareland
633,Built-up,Forest,Non_Water,Non_Wetland,Built-up
634,Built-up,Forest,Non_Water,Non_Wetland,Water
635,Built-up,Forest,Non_Water,Non_Wetland,Forest
636,Built-up,Forest,Water,Non_Wetland,Grassland
637,Built-up,Forest,Water,Non_Wetland,Lichens_and_Mosses
638,Built-up,Forest,Water,Non_Wetland,Bareland
639,Built-up,Forest,Water,Non_Wetland,Built-up
640,Built-up,Forest,Water,Non_Wetland,Water
641,Built-up,Forest,Water,Non_Wetland,Forest
642,Water,NULL,NULL,Non_Wetland,Grassland
643,Water,NULL,NULL,Non_Wetland,Wetland
644,Water,NULL,NULL,Non_Wetland,Lichens_and_Mosses
645,Water,NULL,NULL,Non_Wetland,Bareland
646,Water,NULL,NULL,Non_Wetland,Built-up
647,Water,NULL,NULL,Non_Wetland,Water
648,Water,NULL,NULL,Non_Wetland,Forest
649,Water,NULL,Non_Water,Non_Wetland,Grassland
650,Water,NULL,Non_Water,Non_Wetland,Wetland
651,Water,NULL,Non_Water,Non_Wetland,Lichens_and_Mosses
652,Water,NULL,Non_Water,Non_Wetland,Bareland
653,Water,NULL,Non_Water,Non_Wetland,Water
654,Water,NULL,Non_Water,Non_Wetland,Forest
655,Water,NULL,Water,Non_Wetland,Grassland
656,Water,NULL,Water,Non_Wetland,Wetland
657,Water,NULL,Water,Non_Wetland,Lichens_and_Mosses
658,Water,NULL,Water,Non_Wetland,Bareland
659,Water,NULL,Water,Non_Wetland,Built-up
660,Water,NULL,Water,Non_Wetland,Water
661,Water,NULL,Water,Non_Wetland,Forest
662,Water,Shrubland,NULL,Non_Wetland,Grassland
663,Water,Shrubland,NULL,Non_Wetland,Wetland
664,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
665,Water,Shrubland,NULL,Non_Wetland,Bareland
666,Water,Shrubland,NULL,Non_Wetland,Built-up
667,Water,Shrubland,NULL,Non_Wetland,Water
668,Water,Shrubland,NULL,Non_Wetland,Forest
669,Water,Shrubland,Non_Water,Non_Wetland,Grassland
670,Water,Shrubland,Non_Water,Non_Wetland,Wetland
671,Water,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
672,Water,Shrubland,Non_Water,Non_Wetland,Bareland
673,Water,Shrubland,Non_Water,Non_Wetland,Water
674,Water,Shrubland,Non_Water,Non_Wetland,Forest
675,Water,Shrubland,Water,Non_Wetland,Grassland
676,Water,Shrubland,Water,Non_Wetland,Wetland
677,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
678,Water,Shrubland,Water,Non_Wetland,Bareland
679,Water,Shrubland,Water,Non_Wetland,Water
680,Water,Shrubland,Water,Non_Wetland,Forest
681,Water,Grassland,NULL,Non_Wetland,Grassland
682,Water,Grassland,NULL,Non_Wetland,Wetland
683,Water,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
684,Water,Grassland,NULL,Non_Wetland,Bareland
685,Water,Grassland,NULL,Non_Wetland,Water
686,Water,Grassland,NULL,Non_Wetland,Forest
687,Water,Grassland,Non_Water,Non_Wetland,Grassland
688,Water,Grassland,Non_Water,Non_Wetland,Wetland
689,Water,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
690,Water,Grassland,Non_Water,Non_Wetland,Bareland
691,Water,Grassland,Non_Water,Non_Wetland,Water
692,Water,Grassland,Non_Water,Non_Wetland,Forest
693,Water,Grassland,Water,Non_Wetland,Grassland
694,Water,Grassland,Water,Non_Wetland,Wetland
695,Water,Grassland,Water,Non_Wetland,Lichens_and_Mosses
696,Water,Grassland,Water,Non_Wetland,Bareland
697,Water,Grassland,Water,Non_Wetland,Water
698,Water,Grassland,Water,Non_Wetland,Forest
699,Water,Wetland,NULL,NULL,Water
700,Water,Wetland,NULL,Wetland,Grassland
701,Water,Wetland,NULL,Wetland,Wetland
702,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
703,Water,Wetland,NULL,Wetland,Bareland
704,Water,Wetland,NULL,Wetland,Water
705,Water,Wetland,NULL,Wetland,Forest
706,Water,Wetland,Non_Water,Wetland,Grassland
707,Water,Wetland,Non_Water,Wetland,Wetland
708,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
709,Water,Wetland,Non_Water,Wetland,Bareland
710,Water,Wetland,Non_Water,Wetland,Water
711,Water,Wetland,Non_Water,Wetland,Forest
712,Water,Wetland,Water,NULL,Lichens_and_Mosses
713,Water,Wetland,Water,NULL,Water
714,Water,Wetland,Water,Wetland,Grassland
715,Water,Wetland,Water,Wetland,Wetland
716,Water,Wetland,Water,Wetland,Lichens_and_Mosses
717,Water,Wetland,Water,Wetland,Bareland
718,Water,Wetland,Water,Wetland,Water
719,Water,Wetland,Water,Wetland,Forest
720,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
721,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
722,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
723,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
724,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
725,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
726,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
727,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
728,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
729,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
730,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
731,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
732,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
733,Water,Bareland,NULL,Non_Wetland,Grassland
734,Water,Bareland,NULL,Non_Wetland,Wetland
735,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
736,Water,Bareland,NULL,Non_Wetland,Bareland
737,Water,Bareland,NULL,Non_Wetland,Built-up
738,Water,Bareland,NULL,Non_Wetland,Water
739,Water,Bareland,NULL,Non_Wetland,Forest
740,Water,Bareland,Non_Water,Non_Wetland,Grassland
741,Water,Bareland,Non_Water,Non_Wetland,Wetland
742,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
743,Water,Bareland,Non_Water,Non_Wetland,Bareland
744,Water,Bareland,Non_Water,Non_Wetland,Built-up
745,Water,Bareland,Non_Water,Non_Wetland,Water
746,Water,Bareland,Non_Water,Non_Wetland,Forest
747,Water,Bareland,Water,Non_Wetland,Grassland
748,Water,Bareland,Water,Non_Wetland,Wetland
749,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
750,Water,Bareland,Water,Non_Wetland,Bareland
751,Water,Bareland,Water,Non_Wetland,Built-up
752,Water,Bareland,Water,Non_Wetland,Water
753,Water,Bareland,Water,Non_Wetland,Forest
754,Water,Built-up,NULL,Non_Wetland,Grassland
755,Water,Built-up,NULL,Non_Wetland,Wetland
756,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
757,Water,Built-up,NULL,Non_Wetland,Bareland
758,Water,Built-up,NULL,Non_Wetland,Built-up
759,Water,Built-up,NULL,Non_Wetland,Water
760,Water,Built-up,NULL,Non_Wetland,Forest
761,Water,Built-up,Non_Water,Non_Wetland,Grassland
762,Water,Built-up,Non_Water,Non_Wetland,Wetland
763,Water,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
764,Water,Built-up,Non_Water,Non_Wetland,Bareland
765,Water,Built-up,Non_Water,Non_Wetland,Built-up
766,Water,Built-up,Non_Water,Non_Wetland,Water
767,Water,Built-up,Non_Water,Non_Wetland,Forest
768,Water,Built-up,Water,Non_Wetland,Grassland
769,Water,Built-up,Water,Non_Wetland,Wetland
770,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
771,Water,Built-up,Water,Non_Wetland,Bareland
772,Water,Built-up,Water,Non_Wetland,Built-up
773,Water,Built-up,Water,Non_Wetland,Water
774,Water,Built-up,Water,Non_Wetland,Forest
775,Water,Water,NULL,NULL,Wetland
776,Water,Water,NULL,NULL,Water
777,Water,Water,NULL,Water,Grassland
778,Water,Water,NULL,Water,Wetland
779,Water,Water,NULL,Water,Lichens_and_Mosses
780,Water,Water,NULL,Water,Bareland
781,Water,Water,NULL,Water,Built-up
782,Water,Water,NULL,Water,Water
783,Water,Water,NULL,Water,Forest
784,Water,Water,Non_Water,NULL,Grassland
785,Water,Water,Non_Water,NULL,Water
786,Water,Water,Non_Water,NULL,Forest
787,Water,Water,Non_Water,Water,Grassland
788,Water,Water,Non_Water,Water,Wetland
789,Water,Water,Non_Water,Water,Lichens_and_Mosses
790,Water,Water,Non_Water,Water,Bareland
791,Water,Water,Non_Water,Water,Water
792,Water,Water,Non_Water,Water,Forest
793,Water,Water,Water,NULL,Lichens_and_Mosses
794,Water,Water,Water,NULL,Water
795,Water,Water,Water,Water,Grassland
796,Water,Water,Water,Water,Wetland
797,Water,Water,Water,Water,Lichens_and_Mosses
798,Water,Water,Water,Water,Bareland
799,Water,Water,Water,Water,Built-up
800,Water,Water,Water,Water,Water
801,Water,Water,Water,Water,Forest
802,Water,Permanent_ice_and_snow,NULL,Non_Wetland,Lichens_and_Mosses
803,Water,Permanent_ice_and_snow,NULL,Non_Wetland,Water
804,Water,Permanent_ice_and_snow,Non_Water,Non_Wetland,Lichens_and_Mosses
805,Water,Permanent_ice_and_snow,Non_Water,Non_Wetland,Water
806,Water,Permanent_ice_and_snow,Water,Non_Wetland,Grassland
807,Water,Permanent_ice_and_snow,Water,Non_Wetland,Lichens_and_Mosses
808,Water,Permanent_ice_and_snow,Water,Non_Wetland,Water
809,Water,Forest,NULL,Non_Wetland,Grassland
810,Water,Forest,NULL,Non_Wetland,Wetland
811,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
812,Water,Forest,NULL,Non_Wetland,Bareland
813,Water,Forest,NULL,Non_Wetland,Built-up
814,Water,Forest,NULL,Non_Wetland,Water
815,Water,Forest,NULL,Non_Wetland,Forest
816,Water,Forest,Non_Water,Non_Wetland,Grassland
817,Water,Forest,Non_Water,Non_Wetland,Wetland
818,Water,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
819,Water,Forest,Non_Water,Non_Wetland,Bareland
820,Water,Forest,Non_Water,Non_Wetland,Water
821,Water,Forest,Non_Water,Non_Wetland,Forest
822,Water,Forest,Water,Non_Wetland,Grassland
823,Water,Forest,Water,Non_Wetland,Wetland
824,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
825,Water,Forest,Water,Non_Wetland,Bareland
826,Water,Forest,Water,Non_Wetland,Water
827,Water,Forest,Water,Non_Wetland,Forest
828,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Grassland
829,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Wetland
830,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Lichens_and_Mosses
831,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland
832,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Water
833,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Permanent_ice_and_snow
834,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Forest
835,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Grassland
836,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Wetland
837,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Lichens_and_Mosses
838,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Water
839,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Forest
840,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Grassland
841,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Wetland
842,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Lichens_and_Mosses
843,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Bareland
844,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Water
845,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Forest
846,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
847,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
848,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
849,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
850,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
851,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
852,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Forest
853,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
854,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
855,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
856,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Bareland
857,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
858,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Forest
859,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
860,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
861,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
862,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Bareland
863,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
864,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Forest
865,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
866,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
867,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
868,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
869,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
870,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Forest
871,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
872,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Wetland
873,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
874,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Bareland
875,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Water
876,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Forest
877,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Grassland
878,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Wetland
879,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Lichens_and_Mosses
880,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Bareland
881,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Water
882,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Forest
883,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
884,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
885,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
886,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
887,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
888,Permanent_ice_and_snow,Wetland,NULL,Wetland,Permanent_ice_and_snow
889,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
890,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
891,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
892,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
893,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
894,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Forest
895,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
896,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
897,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
898,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
899,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
900,Permanent_ice_and_snow,Wetland,Water,Wetland,Permanent_ice_and_snow
901,Permanent_ice_and_snow,Wetland,Water,Wetland,Forest
902,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
903,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
904,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
905,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
906,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
907,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
908,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
909,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
910,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
911,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
912,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
913,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
914,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
915,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
916,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Built-up
917,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
918,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
919,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
920,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
921,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
922,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
923,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
924,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
925,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Permanent_ice_and_snow
926,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Forest
