Value,SIBERIA_2024_ESRI_Annual_LULC_2024_45WWV_M_R,SIBERIA_2024_GLC_FCS30D_2022_45WWV_M_R,SIBERIA_2024_GSW_Yearly_2021_45WWV_M_R,SIBERIA_2024_GWL_FCS30D_2022_45WWV_M_R,SIBERIA_2024_WorldCover_2021_45WWV_M_R
465,Water,Bareland,Non_Water,Non_Wetland,Water
466,Water,Bareland,Water,Non_Wetland,Grassland
467,Water,Bareland,Water,Non_Wetland,Wetland
468,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
469,Water,Bareland,Water,Non_Wetland,Bareland
470,Water,Bareland,Water,Non_Wetland,Water
471,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
472,Water,Built-up,NULL,Non_Wetland,Bareland
473,Water,Built-up,NULL,Non_Wetland,Water
474,Water,Built-up,Non_Water,Non_Wetland,Water
475,Water,Built-up,Water,Non_Wetland,Water
476,Water,Water,NULL,Water,Grassland
477,Water,Water,NULL,Water,Wetland
478,Water,Water,NULL,Water,Lichens_and_Mosses
479,Water,Water,NULL,Water,Bareland
480,Water,Water,NULL,Water,Water
481,Water,Water,NULL,Water,Forest
482,Water,Water,Non_Water,Water,Grassland
483,Water,Water,Non_Water,Water,Wetland
484,Water,Water,Non_Water,Water,Lichens_and_Mosses
485,Water,Water,Non_Water,Water,Bareland
486,Water,Water,Non_Water,Water,Water
487,Water,Water,Non_Water,Water,Forest
488,Water,Water,Water,Water,Grassland
489,Water,Water,Water,Water,Wetland
490,Water,Water,Water,Water,Lichens_and_Mosses
491,Water,Water,Water,Water,Bareland
492,Water,Water,Water,Water,Water
493,Water,Water,Water,Water,Forest
494,Water,Forest,NULL,Non_Wetland,Grassland
495,Water,Forest,NULL,Non_Wetland,Wetland
496,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
497,Water,Forest,NULL,Non_Wetland,Bareland
498,Water,Forest,NULL,Non_Wetland,Water
499,Water,Forest,NULL,Non_Wetland,Forest
500,Water,Forest,Non_Water,Non_Wetland,Grassland
501,Water,Forest,Non_Water,Non_Wetland,Wetland
502,Water,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
503,Water,Forest,Non_Water,Non_Wetland,Water
504,Water,Forest,Water,Non_Wetland,Grassland
505,Water,Forest,Water,Non_Wetland,Wetland
506,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
507,Water,Forest,Water,Non_Wetland,Bareland
508,Water,Forest,Water,Non_Wetland,Water
509,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL
510,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Grassland
511,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Water
512,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Grassland
513,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Wetland
514,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Water
515,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL
516,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
517,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
518,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
519,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
520,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
521,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Forest
522,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
523,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
524,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
525,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Bareland
526,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
527,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Forest
528,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
529,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
530,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
531,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Bareland
532,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
533,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Forest
534,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
535,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
536,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
537,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
538,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
539,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Forest
540,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
541,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Wetland
542,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
543,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Bareland
544,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Water
545,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Grassland
546,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Wetland
547,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Lichens_and_Mosses
548,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Water
549,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL
550,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
551,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
552,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
553,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
554,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
555,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
556,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
557,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
558,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
559,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
560,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
561,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
562,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
563,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
564,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
565,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
566,Permanent_ice_and_snow,Wetland,Water,Wetland,Forest
567,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
568,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
569,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
570,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
571,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
572,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Forest
573,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
574,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
575,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
576,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
577,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
578,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
579,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
580,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
581,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
582,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
583,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
584,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
585,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
586,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
587,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
588,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
589,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
590,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
591,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
592,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
593,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
594,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
595,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
596,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
597,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
598,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
599,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
600,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
601,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
602,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Grassland
603,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Lichens_and_Mosses
604,Permanent_ice_and_snow,Water,NULL,Water,Grassland
605,Permanent_ice_and_snow,Water,NULL,Water,Wetland
606,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
607,Permanent_ice_and_snow,Water,NULL,Water,Bareland
608,Permanent_ice_and_snow,Water,NULL,Water,Water
609,Permanent_ice_and_snow,Water,NULL,Water,Forest
610,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
611,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
612,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
613,Permanent_ice_and_snow,Water,Non_Water,Water,Water
614,Permanent_ice_and_snow,Water,Water,Water,Grassland
615,Permanent_ice_and_snow,Water,Water,Water,Wetland
616,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
617,Permanent_ice_and_snow,Water,Water,Water,Bareland
618,Permanent_ice_and_snow,Water,Water,Water,Water
619,Permanent_ice_and_snow,Water,Water,Water,Forest
620,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
621,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
622,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
623,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
624,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
625,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
626,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
627,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
628,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
629,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
630,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
631,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
632,Forest,NULL,NULL,Non_Wetland,NULL
633,Forest,NULL,Non_Water,Non_Wetland,Wetland
634,Forest,NULL,Water,Non_Wetland,Wetland
635,Forest,Shrubland,NULL,Non_Wetland,Grassland
636,Forest,Shrubland,NULL,Non_Wetland,Wetland
637,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
638,Forest,Shrubland,NULL,Non_Wetland,Water
639,Forest,Shrubland,NULL,Non_Wetland,Forest
640,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
641,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
642,Forest,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
643,Forest,Shrubland,Non_Water,Non_Wetland,Water
644,Forest,Shrubland,Non_Water,Non_Wetland,Forest
645,Forest,Shrubland,Water,Non_Wetland,Grassland
646,Forest,Shrubland,Water,Non_Wetland,Wetland
647,Forest,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
648,Forest,Shrubland,Water,Non_Wetland,Bareland
649,Forest,Shrubland,Water,Non_Wetland,Water
650,Forest,Shrubland,Water,Non_Wetland,Forest
651,Forest,Grassland,NULL,Non_Wetland,Grassland
652,Forest,Grassland,NULL,Non_Wetland,Wetland
653,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
654,Forest,Grassland,NULL,Non_Wetland,Bareland
655,Forest,Grassland,NULL,Non_Wetland,Water
656,Forest,Grassland,NULL,Non_Wetland,Forest
657,Forest,Grassland,Non_Water,Non_Wetland,Grassland
658,Forest,Grassland,Non_Water,Non_Wetland,Wetland
659,Forest,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
660,Forest,Grassland,Non_Water,Non_Wetland,Water
661,Forest,Grassland,Non_Water,Non_Wetland,Forest
662,Forest,Grassland,Water,Non_Wetland,Grassland
663,Forest,Grassland,Water,Non_Wetland,Wetland
664,Forest,Grassland,Water,Non_Wetland,Water
665,Forest,Grassland,Water,Non_Wetland,Forest
666,Forest,Wetland,NULL,Wetland,NULL
667,Forest,Wetland,NULL,Wetland,Grassland
668,Forest,Wetland,NULL,Wetland,Wetland
669,Forest,Wetland,NULL,Wetland,Lichens_and_Mosses
670,Forest,Wetland,NULL,Wetland,Water
671,Forest,Wetland,Non_Water,Wetland,Grassland
672,Forest,Wetland,Non_Water,Wetland,Wetland
673,Forest,Wetland,Non_Water,Wetland,Lichens_and_Mosses
674,Forest,Wetland,Non_Water,Wetland,Water
675,Forest,Wetland,Water,Wetland,Grassland
676,Forest,Wetland,Water,Wetland,Wetland
677,Forest,Wetland,Water,Wetland,Lichens_and_Mosses
678,Forest,Wetland,Water,Wetland,Bareland
679,Forest,Wetland,Water,Wetland,Water
680,Forest,Wetland,Water,Wetland,Forest
681,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
682,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
683,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
684,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
685,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
686,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
687,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
688,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland
689,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
690,Forest,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
691,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water
692,Forest,Lichens_and_Mosses,Water,Non_Wetland,Forest
693,Forest,Bareland,NULL,Non_Wetland,Grassland
694,Forest,Bareland,NULL,Non_Wetland,Wetland
695,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
696,Forest,Bareland,NULL,Non_Wetland,Water
697,Forest,Bareland,NULL,Non_Wetland,Forest
698,Forest,Bareland,Non_Water,Non_Wetland,Grassland
699,Forest,Bareland,Non_Water,Non_Wetland,Wetland
700,Forest,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
701,Forest,Bareland,Water,Non_Wetland,Grassland
702,Forest,Bareland,Water,Non_Wetland,Wetland
703,Forest,Bareland,Water,Non_Wetland,Lichens_and_Mosses
704,Forest,Bareland,Water,Non_Wetland,Water
705,Forest,Water,Non_Water,Water,Wetland
706,Forest,Water,Non_Water,Water,Forest
707,Forest,Water,Water,Water,Grassland
708,Forest,Water,Water,Water,Wetland
709,Forest,Water,Water,Water,Water
710,Forest,Forest,NULL,Non_Wetland,Grassland
711,Forest,Forest,NULL,Non_Wetland,Wetland
712,Forest,Forest,NULL,Non_Wetland,Forest
713,Forest,Forest,Non_Water,Non_Wetland,Grassland
714,Forest,Forest,Non_Water,Non_Wetland,Wetland
715,Forest,Forest,Non_Water,Non_Wetland,Water
716,Forest,Forest,Non_Water,Non_Wetland,Forest
717,Forest,Forest,Water,Non_Wetland,Grassland
718,Forest,Forest,Water,Non_Wetland,Wetland
