Value,SIBERIA_2024_ESRI_Annual_LULC_2024_41WNP_M_R,SIBERIA_2024_GLC_FCS30D_2022_41WNP_M_R,SIBERIA_2024_GSW_Yearly_2021_41WNP_M_R,SIBERIA_2024_GWL_FCS30D_2022_41WNP_M_R,SIBERIA_2024_WorldCover_2021_41WNP_M_R
465,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
466,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Water
467,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
468,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,Lichens_and_Mosses
469,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,Bareland
470,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,Water
471,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,Permanent_ice_and_snow
472,Bareland,Forest,NULL,Non_Wetland,Grassland
473,Bareland,Forest,NULL,Non_Wetland,Wetland
474,Bareland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
475,Bareland,Forest,NULL,Non_Wetland,Bareland
476,Bareland,Forest,NULL,Non_Wetland,Water
477,Bareland,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
478,Bareland,Forest,NULL,Non_Wetland,Forest
479,Bareland,Forest,Non_Water,Non_Wetland,Grassland
480,Bareland,Forest,Non_Water,Non_Wetland,Water
481,Bareland,Forest,Water,Non_Wetland,Wetland
482,Bareland,Forest,Water,Non_Wetland,Bareland
483,Bareland,Forest,Water,Non_Wetland,Water
484,Bareland,Forest,Water,Non_Wetland,Forest
485,Built-up,NULL,NULL,Non_Wetland,Forest
486,Built-up,Shrubland,NULL,Non_Wetland,Grassland
487,Built-up,Shrubland,NULL,Non_Wetland,Wetland
488,Built-up,Shrubland,NULL,Non_Wetland,Bareland
489,Built-up,Shrubland,NULL,Non_Wetland,Built-up
490,Built-up,Shrubland,NULL,Non_Wetland,Forest
491,Built-up,Grassland,NULL,Non_Wetland,Grassland
492,Built-up,Grassland,NULL,Non_Wetland,Built-up
493,Built-up,Grassland,NULL,Non_Wetland,Forest
494,Built-up,Wetland,NULL,Wetland,Grassland
495,Built-up,Wetland,NULL,Wetland,Wetland
496,Built-up,Wetland,NULL,Wetland,Bareland
497,Built-up,Wetland,NULL,Wetland,Built-up
498,Built-up,Wetland,NULL,Wetland,Forest
499,Built-up,Wetland,Non_Water,Wetland,Built-up
500,Built-up,Wetland,Non_Water,Wetland,Forest
501,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
502,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
503,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
504,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Built-up
505,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
506,Built-up,Bareland,NULL,Non_Wetland,Grassland
507,Built-up,Bareland,NULL,Non_Wetland,Wetland
508,Built-up,Bareland,NULL,Non_Wetland,Bareland
509,Built-up,Bareland,NULL,Non_Wetland,Built-up
510,Built-up,Bareland,NULL,Non_Wetland,Forest
511,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
512,Built-up,Bareland,Water,Non_Wetland,Bareland
513,Built-up,Built-up,NULL,Non_Wetland,Grassland
514,Built-up,Built-up,NULL,Non_Wetland,Bareland
515,Built-up,Built-up,NULL,Non_Wetland,Built-up
516,Built-up,Built-up,NULL,Non_Wetland,Forest
517,Built-up,Built-up,Water,Non_Wetland,Bareland
518,Built-up,Built-up,Water,Non_Wetland,Built-up
519,Built-up,Built-up,Water,Non_Wetland,Water
520,Built-up,Water,NULL,Water,Forest
521,Built-up,Forest,NULL,Non_Wetland,Grassland
522,Built-up,Forest,NULL,Non_Wetland,Wetland
523,Built-up,Forest,NULL,Non_Wetland,Bareland
524,Built-up,Forest,NULL,Non_Wetland,Built-up
525,Built-up,Forest,NULL,Non_Wetland,Forest
526,Water,NULL,NULL,Non_Wetland,Grassland
527,Water,NULL,NULL,Non_Wetland,Wetland
528,Water,NULL,NULL,Non_Wetland,Lichens_and_Mosses
529,Water,NULL,NULL,Non_Wetland,Bareland
530,Water,NULL,NULL,Non_Wetland,Water
531,Water,NULL,NULL,Non_Wetland,Forest
532,Water,NULL,Non_Water,Non_Wetland,Grassland
533,Water,NULL,Non_Water,Non_Wetland,Wetland
534,Water,NULL,Non_Water,Non_Wetland,Lichens_and_Mosses
535,Water,NULL,Non_Water,Non_Wetland,Bareland
536,Water,NULL,Non_Water,Non_Wetland,Water
537,Water,NULL,Non_Water,Non_Wetland,Forest
538,Water,NULL,Water,Non_Wetland,NULL
539,Water,NULL,Water,Non_Wetland,Grassland
540,Water,NULL,Water,Non_Wetland,Wetland
541,Water,NULL,Water,Non_Wetland,Lichens_and_Mosses
542,Water,NULL,Water,Non_Wetland,Bareland
543,Water,NULL,Water,Non_Wetland,Water
544,Water,NULL,Water,Non_Wetland,Forest
545,Water,Shrubland,NULL,Non_Wetland,Grassland
546,Water,Shrubland,NULL,Non_Wetland,Wetland
547,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
548,Water,Shrubland,NULL,Non_Wetland,Bareland
549,Water,Shrubland,NULL,Non_Wetland,Water
550,Water,Shrubland,NULL,Non_Wetland,Forest
551,Water,Shrubland,Non_Water,Non_Wetland,Grassland
552,Water,Shrubland,Non_Water,Non_Wetland,Wetland
553,Water,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
554,Water,Shrubland,Non_Water,Non_Wetland,Bareland
555,Water,Shrubland,Non_Water,Non_Wetland,Water
556,Water,Shrubland,Non_Water,Non_Wetland,Forest
557,Water,Shrubland,Water,Non_Wetland,Grassland
558,Water,Shrubland,Water,Non_Wetland,Wetland
559,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
560,Water,Shrubland,Water,Non_Wetland,Bareland
561,Water,Shrubland,Water,Non_Wetland,Water
562,Water,Shrubland,Water,Non_Wetland,Forest
563,Water,Grassland,NULL,Non_Wetland,Bareland
564,Water,Grassland,NULL,Non_Wetland,Water
565,Water,Grassland,NULL,Non_Wetland,Forest
566,Water,Grassland,Non_Water,Non_Wetland,Grassland
567,Water,Grassland,Non_Water,Non_Wetland,Wetland
568,Water,Grassland,Non_Water,Non_Wetland,Water
569,Water,Grassland,Non_Water,Non_Wetland,Forest
570,Water,Grassland,Water,Non_Wetland,Wetland
571,Water,Wetland,NULL,Wetland,NULL
572,Water,Wetland,NULL,Wetland,Grassland
573,Water,Wetland,NULL,Wetland,Wetland
574,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
575,Water,Wetland,NULL,Wetland,Bareland
576,Water,Wetland,NULL,Wetland,Built-up
577,Water,Wetland,NULL,Wetland,Water
578,Water,Wetland,NULL,Wetland,Forest
579,Water,Wetland,Non_Water,Wetland,Grassland
580,Water,Wetland,Non_Water,Wetland,Wetland
581,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
582,Water,Wetland,Non_Water,Wetland,Bareland
583,Water,Wetland,Non_Water,Wetland,Water
584,Water,Wetland,Non_Water,Wetland,Forest
585,Water,Wetland,Water,Wetland,Grassland
586,Water,Wetland,Water,Wetland,Wetland
587,Water,Wetland,Water,Wetland,Lichens_and_Mosses
588,Water,Wetland,Water,Wetland,Bareland
589,Water,Wetland,Water,Wetland,Water
590,Water,Wetland,Water,Wetland,Forest
591,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
592,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
593,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
594,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
595,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
596,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
597,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
598,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
599,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
600,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
601,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
602,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
603,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
604,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
605,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
606,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
607,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
608,Water,Lichens_and_Mosses,Water,Non_Wetland,Forest
609,Water,Bareland,NULL,Non_Wetland,NULL
610,Water,Bareland,NULL,Non_Wetland,Grassland
611,Water,Bareland,NULL,Non_Wetland,Wetland
612,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
613,Water,Bareland,NULL,Non_Wetland,Bareland
614,Water,Bareland,NULL,Non_Wetland,Water
615,Water,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
616,Water,Bareland,NULL,Non_Wetland,Forest
617,Water,Bareland,Non_Water,Non_Wetland,Grassland
618,Water,Bareland,Non_Water,Non_Wetland,Wetland
619,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
620,Water,Bareland,Non_Water,Non_Wetland,Bareland
621,Water,Bareland,Non_Water,Non_Wetland,Water
622,Water,Bareland,Non_Water,Non_Wetland,Forest
623,Water,Bareland,Water,Non_Wetland,NULL
624,Water,Bareland,Water,Non_Wetland,Grassland
625,Water,Bareland,Water,Non_Wetland,Wetland
626,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
627,Water,Bareland,Water,Non_Wetland,Bareland
628,Water,Bareland,Water,Non_Wetland,Water
629,Water,Bareland,Water,Non_Wetland,Permanent_ice_and_snow
630,Water,Bareland,Water,Non_Wetland,Forest
631,Water,Built-up,NULL,Non_Wetland,Grassland
632,Water,Built-up,NULL,Non_Wetland,Wetland
633,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
634,Water,Built-up,NULL,Non_Wetland,Bareland
635,Water,Built-up,NULL,Non_Wetland,Water
636,Water,Built-up,NULL,Non_Wetland,Permanent_ice_and_snow
637,Water,Built-up,NULL,Non_Wetland,Forest
638,Water,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
639,Water,Built-up,Non_Water,Non_Wetland,Bareland
640,Water,Built-up,Non_Water,Non_Wetland,Water
641,Water,Built-up,Water,Non_Wetland,Grassland
642,Water,Built-up,Water,Non_Wetland,Wetland
643,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
644,Water,Built-up,Water,Non_Wetland,Bareland
645,Water,Built-up,Water,Non_Wetland,Water
646,Water,Built-up,Water,Non_Wetland,Forest
647,Water,Water,NULL,NULL,Water
648,Water,Water,NULL,Water,NULL
649,Water,Water,NULL,Water,Grassland
650,Water,Water,NULL,Water,Wetland
651,Water,Water,NULL,Water,Lichens_and_Mosses
652,Water,Water,NULL,Water,Bareland
653,Water,Water,NULL,Water,Water
654,Water,Water,NULL,Water,Permanent_ice_and_snow
655,Water,Water,NULL,Water,Forest
656,Water,Water,Non_Water,NULL,Water
657,Water,Water,Non_Water,Water,Grassland
658,Water,Water,Non_Water,Water,Wetland
659,Water,Water,Non_Water,Water,Lichens_and_Mosses
660,Water,Water,Non_Water,Water,Bareland
661,Water,Water,Non_Water,Water,Water
662,Water,Water,Non_Water,Water,Forest
663,Water,Water,Water,NULL,Lichens_and_Mosses
664,Water,Water,Water,NULL,Bareland
665,Water,Water,Water,NULL,Water
666,Water,Water,Water,NULL,Permanent_ice_and_snow
667,Water,Water,Water,Water,NULL
668,Water,Water,Water,Water,Grassland
669,Water,Water,Water,Water,Wetland
670,Water,Water,Water,Water,Lichens_and_Mosses
671,Water,Water,Water,Water,Bareland
672,Water,Water,Water,Water,Water
673,Water,Water,Water,Water,Permanent_ice_and_snow
674,Water,Water,Water,Water,Forest
675,Water,Permanent_ice_and_snow,Water,Non_Wetland,Lichens_and_Mosses
676,Water,Permanent_ice_and_snow,Water,Non_Wetland,Water
677,Water,Permanent_ice_and_snow,Water,Non_Wetland,Permanent_ice_and_snow
678,Water,Forest,NULL,Non_Wetland,NULL
679,Water,Forest,NULL,Non_Wetland,Grassland
680,Water,Forest,NULL,Non_Wetland,Wetland
681,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
682,Water,Forest,NULL,Non_Wetland,Bareland
683,Water,Forest,NULL,Non_Wetland,Water
684,Water,Forest,NULL,Non_Wetland,Forest
685,Water,Forest,Non_Water,Non_Wetland,Grassland
686,Water,Forest,Non_Water,Non_Wetland,Wetland
687,Water,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
688,Water,Forest,Non_Water,Non_Wetland,Bareland
689,Water,Forest,Non_Water,Non_Wetland,Water
690,Water,Forest,Non_Water,Non_Wetland,Forest
691,Water,Forest,Water,Non_Wetland,Grassland
692,Water,Forest,Water,Non_Wetland,Wetland
693,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
694,Water,Forest,Water,Non_Wetland,Bareland
695,Water,Forest,Water,Non_Wetland,Water
696,Water,Forest,Water,Non_Wetland,Forest
697,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL
698,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Grassland
699,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Wetland
700,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Lichens_and_Mosses
701,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland
702,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Water
703,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Permanent_ice_and_snow
704,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Forest
705,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Grassland
706,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Wetland
707,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Lichens_and_Mosses
708,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Bareland
709,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Water
710,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Forest
711,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Grassland
712,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Wetland
713,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Lichens_and_Mosses
714,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Bareland
715,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Water
716,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Forest
717,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL
718,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
719,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
720,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
721,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
722,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Built-up
723,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
724,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
725,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Forest
726,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,NULL
727,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
728,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
729,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
730,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Bareland
731,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
732,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Permanent_ice_and_snow
733,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Forest
734,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
735,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
736,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
737,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Bareland
738,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
739,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Permanent_ice_and_snow
740,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Forest
741,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,NULL
742,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
743,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
744,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
745,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
746,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
747,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Permanent_ice_and_snow
748,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Forest
749,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
750,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Wetland
751,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
752,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Bareland
753,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Grassland
754,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Bareland
755,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Forest
756,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
757,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
758,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
759,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
760,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
761,Permanent_ice_and_snow,Wetland,NULL,Wetland,Permanent_ice_and_snow
762,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
763,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
764,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
765,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
766,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
767,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
768,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Forest
769,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
770,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
771,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
772,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
773,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
774,Permanent_ice_and_snow,Wetland,Water,Wetland,Permanent_ice_and_snow
775,Permanent_ice_and_snow,Wetland,Water,Wetland,Forest
776,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,NULL
777,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
778,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
779,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
780,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
781,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
782,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Permanent_ice_and_snow
783,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Forest
784,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
785,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
786,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
787,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
788,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
789,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
790,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
791,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
792,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
793,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
794,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
795,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Forest
796,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL
797,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
798,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
799,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
800,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
801,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
802,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
803,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
804,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
805,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
806,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
807,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
808,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
809,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Permanent_ice_and_snow
810,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Forest
811,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,NULL
812,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
813,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
814,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
815,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
816,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
817,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Permanent_ice_and_snow
818,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Forest
819,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
820,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Wetland
821,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
822,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
823,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
824,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Permanent_ice_and_snow
825,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Forest
826,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Grassland
827,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
828,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Bareland
829,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Water
830,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Grassland
831,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Wetland
832,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Lichens_and_Mosses
833,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Bareland
834,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Water
835,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Forest
836,Permanent_ice_and_snow,Water,NULL,NULL,Grassland
837,Permanent_ice_and_snow,Water,NULL,NULL,Lichens_and_Mosses
838,Permanent_ice_and_snow,Water,NULL,NULL,Bareland
839,Permanent_ice_and_snow,Water,NULL,NULL,Water
840,Permanent_ice_and_snow,Water,NULL,NULL,Permanent_ice_and_snow
841,Permanent_ice_and_snow,Water,NULL,NULL,Forest
842,Permanent_ice_and_snow,Water,NULL,Water,NULL
843,Permanent_ice_and_snow,Water,NULL,Water,Grassland
844,Permanent_ice_and_snow,Water,NULL,Water,Wetland
845,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
846,Permanent_ice_and_snow,Water,NULL,Water,Bareland
847,Permanent_ice_and_snow,Water,NULL,Water,Water
848,Permanent_ice_and_snow,Water,NULL,Water,Permanent_ice_and_snow
849,Permanent_ice_and_snow,Water,NULL,Water,Forest
850,Permanent_ice_and_snow,Water,Non_Water,NULL,Lichens_and_Mosses
851,Permanent_ice_and_snow,Water,Non_Water,NULL,Bareland
852,Permanent_ice_and_snow,Water,Non_Water,NULL,Water
853,Permanent_ice_and_snow,Water,Non_Water,NULL,Permanent_ice_and_snow
854,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
855,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
856,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
857,Permanent_ice_and_snow,Water,Non_Water,Water,Bareland
858,Permanent_ice_and_snow,Water,Non_Water,Water,Water
859,Permanent_ice_and_snow,Water,Non_Water,Water,Permanent_ice_and_snow
860,Permanent_ice_and_snow,Water,Non_Water,Water,Forest
861,Permanent_ice_and_snow,Water,Water,NULL,Lichens_and_Mosses
862,Permanent_ice_and_snow,Water,Water,NULL,Bareland
863,Permanent_ice_and_snow,Water,Water,NULL,Water
864,Permanent_ice_and_snow,Water,Water,NULL,Permanent_ice_and_snow
865,Permanent_ice_and_snow,Water,Water,NULL,Forest
866,Permanent_ice_and_snow,Water,Water,Water,Grassland
867,Permanent_ice_and_snow,Water,Water,Water,Wetland
868,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
869,Permanent_ice_and_snow,Water,Water,Water,Bareland
870,Permanent_ice_and_snow,Water,Water,Water,Water
871,Permanent_ice_and_snow,Water,Water,Water,Permanent_ice_and_snow
872,Permanent_ice_and_snow,Water,Water,Water,Forest
873,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL
874,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
875,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Lichens_and_Mosses
876,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
877,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Water
878,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
879,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Forest
880,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Lichens_and_Mosses
881,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Bareland
882,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Water
883,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Permanent_ice_and_snow
884,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Grassland
885,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Wetland
886,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Lichens_and_Mosses
